,source,chapter,analysis_name,analysis_cost,analysis_comment
4816,Lode.by,,"МРТ шеи (в т. ч. слюнные железы, мягкие ткани и др.) (без контрастного усиления)",от 220.86 BYN,
4817,Lode.by,,Копрограмма,15.25 руб.,Исследование кала для диагностики пищеварительной системы организма
4818,Lode.by,,Гистологическое исследование операционного и биопсийного материала на выявление Helicobacter pylori,5.25 руб.,"Метод, позволяющий определить наличие или отсутствие инфекционного возбудителя - Helicobacter pylori в материале, взятом при эндоскопическом обследовании."
4819,Lode.by,,Кардиологическое обследование,87.47 руб., 
4820,Lode.by,,Выявление антител класса IgG к антигенам описторхисов,6.21 руб.,"Тест, позволяющий определить инфицирование человека описторхами (гельминтами, червями), вызывающими заболевание описторхоз"
4821,Lode.by,,Пролактин,14.79 руб.,"Пролактин - гормон, секретируемый клетками передней доли гипофиза. Отвечает за функцию размножения: способствует формированию и развитию вторичных половых признаков, является регулятором полового поведения, у женщин в период лактации предотвращает овуляцию, отвечает за функционирование материнского инстинкта, способствует борьбе иммунной системы с вредоносными микроорганизмами, стимулирует баланс веществ (кальция, натрия и воды) в организме, помогает справиться со стрессом, влияет на повышение массы тела."
4822,Lode.by,,"Вирус герпеса VI-го типа, определение ДНК (HSV VI DNA), метод ПЦР",20.82 руб.,"Тест, позволяющий выявить ДНК возбудителя вируса герпеса IV типа. Высокоспецифический метод."
4823,Lode.by,,Консультация гастроэнтеролога,от 43 до 46 BYN,
4824,Lode.by,,Удаление постоянного зуба (сложное),от 150 BYN,"Удаление зуба является самой частой операцией, выполняемой на амбулаторном хирургическом стоматологическом приёме. Несмотря на кажущуюся простоту и рутинность, это достаточно серьёзное вмешательство, которое требует от пациента внимания к своему состоянию. По технике проведения вмешательства удаления можно разделить на простые и сложные.  Сложное удаление зуба представляет собой более длительную операцию, требующую времени, применения большего количества инструментов и определённой методики удаления. Все манипуляции выполняются под полным обезболиванием, аккуратно и максимально бережно к окружающим тканям. Сложное удаление зуба выполняется при:
– сложной анатомии корней,
– патологической близости к соседним зубам или анатомическим образованиям челюстей,
– глубоком расположении зуба в кости альвелярного отростка,
– хрупкости тканей зуба. Например, при неоднократном перелечивании истончаются ткани зуба, что делает невозможным адекватное применение инструментов для простого удаления.
Сложное удаление предполагает создание доступа к зубу или его корням: разрез и отслаивание десны, разделение зуба или корня на фрагменты с помощью бормашины, ушивание раны.  В послеоперационном периоде назначается противовоспалительная терапия, могут потребоваться один или несколько визитов к стоматологу для контроля заживления раны, которое проходит длительно."
4825,Lode.by,,Антитела класса IgG к вирусу кори (anti-Measles IgG),10.89 руб.,Выявление антител класса IgG к вирусу кори в крови свидетельствуюет о текущей либо перенесенной инфекции или об успешной вакцинации.
4826,Lode.by,,Фолиевая кислота,21.82 руб.,"Витамин В9 (фолиевая кислота) – водорастворимый витамин, необходимый для  роста и развития кровеносной и иммунной систем, а так же для синтеза ДНК и некоторых аминокислот (глицина, метионина)"
4827,Lode.by,,Выявление антител класса IgG к вирусу простого герпеса II типа (anti-HSV IgG II type),26.77 руб.,Определение антител класса G к вирусу простого герпеса II типа свидетельствуют о предшествующей или текущей инфекции. Антитела класса G вырабатываются в период хронической инфекции вирусом простого герпеса второго типа.
4828,Lode.by,,Лютеинизирующий гормон (ЛГ),15.58 руб.,"Лютеинизирующий гормон (ЛГ) - гормон, секретируемый клетками передней доли гипофиза.  Необходим для нормальной работы репродуктивной системы: у женщин стимулирует секрецию яичниками эстрогенов, а пиковое повышение его уровня инициирует овуляцию, у  мужчин стимулирует клетки Лейдига, вырабатывающие тестостерон."
4829,Lode.by,,СА-19-9,26.92 руб.,"CA 19-9 – специфический антиген, продуцируемый клетками опухоли поджелудочной железы или клетками опухолей печени и желудка. Са — 19–9 — это прежде всего онкомаркер рака желудка и поджелудочной железы."
4830,Lode.by,,"Цитологическое исследование эндоскопического материала (взятого с помощью эндоскопа при ФГДС, колоноскопии)",8.82 руб.,"Исследование, используемое для диагностики доброкачественных заболеваний, предраковых состояний и рака пищевода, желудка и кишечника"
4831,Lode.by,,Ботулинотерапия,от 75 до 600 BYN,"Эффект наступает через несколько дней и сохраняется 6-8 месяцев, после чего процедуру при необходимости можно повторить."
4832,Lode.by,,Личный терапевт (для мужчин),1453.79 BYN,"Данные пожелания реализуются в программе МЦ «ЛОДЭ» «Личный терапевт». Комплекс услуг по программе разработан и для мужчин, и для женщин.                                                    "
4833,Lode.by,,"Выявление инфекций в синовиальной жидкости: определение ДНК Chlamydia trachomatis, Chlamydophila pneumoniae, Borrelia burgdorferi, Mycoplasma pneumoniae",58.57 руб., 
4834,Lode.by,,Выявление антител IgG к SARS-CoV-2 (БЕЗ УЧЕТА СТОИМОСТИ ЗАБОРА),11.38 руб.,"Тест для полуколичественного определения антител IgG к коронавирусу SARS-CoV-2 – возбудителю тяжелого острого респираторного синдрома (COVID-19).
Коронавирусы – это РНК-вирусы с оболочкой, которые широко распространены среди людей и вызывают респираторные, кишечные, печеночные и неврологические заболевания.
Новый коронавирус SARS-CoV-2 относится к семейству РНК-содержащих вирусов семейства Coronaviridae, линии Beta-CoV B.
Основным источником инфекции является больной человек, в том числе находящийся в инкубационном периоде заболевания. Передача инфекции осуществляется воздушно-капельным, воздушно-пылевым и контактным путями. Ведущим путем передачи SARS-CoV-2 является воздушно-капельный, который реализуется при кашле, чихании и разговоре на близком (менее 2 метров) расстоянии. Также существует контактный путь передачи, который осуществляется во время рукопожатий и при других видах непосредственного контакта с инфицированным человеком. Инкубационный период составляет от 2 до 14 суток, в среднем 5-7 суток. 
Диагноз устанавливается на основании клинического обследования, данных эпидемиологического анамнеза, результатов инструментальных и лабораторных исследований. Спектр симптомов инфекции колеблется от легких проявлений до критических, однако большинство случаев протекает в нетяжелой форме. Общие признаки инфекции включают респираторные симптомы, лихорадку, кашель одышку и затрудненное дыхание. В более тяжелых случаях инфекция может вызвать пневмонию, тяжелый острый респираторный синдром, почечную, полиорганную недостаточность.
Рекомендованным методом специфической лабораторной диагностики является прямое выявление РНК SARS-CoV-2 методом ПЦР. Для выявления предполагаемого иммунного статуса, был ли контакт с вирусом, переболел ли человек в прошлом/недавнем прошлом, исследуется сыворотка крови на наличие антител к SARS-CoV-2.
Иммунный ответ организма на инфицирование SARS-CoV-2 включает выработку антител, специфичных к антигенам вируса. Понимание динамики образования антител к вирусу является ключевым для определения временного окна серологических тестов. Обычно основным классом антител, которые появляются в крови на ранних стадиях первичного гуморального ответа, являются  иммуноглобулины класса M (IgM). Однако при  инфицировании SARS-CoV-2 уровни и хронологическая последовательность появления IgM и  иммуноглобулинов класса G (IgG), судя по всему, значительно варьируется. Уже через 5 дней после появления симптомов в крови могут определяться IgM, также как и IgG. В некоторых случаях IgG определялись в крови еще до появления IgM. Эти факты до некоторой степени снижают диагностическую значимость определения только IgM либо IgG/IgM раздельно.
По данным некоторых исследований, медиана периода до сероконверсии составляет 11-13 дней для IgM и 12-14 дней для  IgG. Максимальные уровни IgM наблюдаются через 2-3 недели, IgG – через 3-6 недель, общих антител – через 2 недели. Замечено, что IgM исчезают примерно через 6-7 недель, в этот период наблюдается высокий уровень IgG.
Обнаружение антител класса IgG в крови может свидетельствовать о факте инфицирования в прошлом (недавнем или достаточно отдаленном) и о наличии специфического иммунного ответа – способности организма распознавать вирус при повторной встрече с ним.
Уровень антител и динамика антительного ответа могут индивидуально варьировать. У лиц с иммуносупрессией уровень антител при инфекции может быть на недетектируемом уровне. В редких случаях возможны ложноположительные результаты вследствие перекрестных реакций или иных индивидуальных сывороточных интерференций.
В данном тесте используется рекомбинантный белок полноразмерный тримеризованный  Spike белок (S1, S2, RBD-домен) – S-антиген.
Аналитическая специфичность теста – 100%.
Клиническая специфичность теста – 98,5%.
Клиническая чувствительность теста – 95,7%"
4835,Lode.by,,Телеэндоскопия ЛОР-органов,от 24.12 BYN,
4836,Lode.by,,Лазерная вапоризация анальных трещин,от 330 до 350 BYN,
4837,Lode.by,,VIP-обследование для мужчин,358.65 руб., 
4838,Lode.by,,Лазерная вапоризация шейки матки,от 247.12 BYN,"Лазерная вапоризация (лазерное лечение) шейки матки – малоинвазивный, малотравматичный, бескровный способ лечения имеющихся доброкачественных или пограничных патологий шейки матки.
Метод позволяет удалять пораженные ткани даже при минимальных повреждениях эпителия и предотвращать дальнейшее развитие болезни. Применяется после полного обследования и при отсутствии результата от терапевтического лечения (назначенных ранее препаратов). Метод хорошо себя зарекомендовал благодаря минимальному риску развития осложнений.
Лазерная вапоризация влагалищного сегмента шейки матки может использоваться у женщин всех возрастных категорий и особенно рекомендуется нерожавшим. Основные показания к лазерной вапоризации шейки матки: – эрозия шейки матки;
– лейкоплакия;
– полипы цервикальной области;
– очаги эндометриоза либо кистозные образования, локализующиеся на шейке матки;
– травматические и рубцовые повреждения шейки матки.
При отсутствии лечения данных заболеваний велика вероятность возникновения таких последствий, как:
– различные воспалительные и инфекционные процессы;
– бесплодие;
– преждевременные роды, выкидыш;
– злокачественные новообразования;
– спаечные процессы (сращения участков слизистой).
Из-за постоянного местного воспаления и нарушенной целостности стенки шейки матки возникают следующие патологии:
– аднексит – воспаление придатков матки: маточных труб, яичников, круглых связок;
– кольпит – поражение слизистой во влагалище;
– эндометрит – болезнь внутреннего слоя матки.
Данные заболевания сопровождаются бурной симптоматикой и приносят много страданий и неудобств, при их тяжелом течении рекомендовано стационарное лечение. В клинической картине преобладают болевые ощущения внизу живота, гнойные выделения, лихорадка, нарушения менструального цикла.
Важно! Чтобы избежать подобных проблем со здоровьем, необходимо находить время для посещения гинеколога. Выполнение Лазерная вапоризация – безболезненная процедура. Суть данной методики лечения заключается в воздействии на патологический очаг лазерного луча определенной мощности. Гинеколог направляет его на место скопления клеток, которые под влиянием сильного нагрева попросту испаряются.
Длительность лазерной вапоризации – 15-20 минут. После окончания манипуляции женщину отпускают домой. Вапоризация шейки матки лазерным способом проводится строго на 8 – 9 сутки менструального цикла. Именно в этот период изменения слизистой выражены наиболее активно. Реабилитация Лечение лазером шейки матки сопровождается непродолжительным реабилитационным периодом, который длится 1 месяц. В это время запрещается:
– давать себе значительные физические нагрузки;
– заниматься сексом;
– посещать баню, сауну и просто перегревать нижнюю часть тела.
Спустя месяц после вапоризации необходимо посетить гинеколога. В ходе осмотра врач оценит степень и качество заживления тканей. Впоследствии женщине рекомендуется дважды в год проходить гинекологический осмотр, чтобы не пропустить рецидив."
4839,Lode.by,,Амилаза,1.84 руб.,"Амилаза - фермент, расщепляющий крахмал до олигосахаридов, относится к ферментам пищеварения.Выделяется слюнными железами и поджелудочной железой."
4840,Lode.by,,Соногистеросальпингоскопия,от 241.07 BYN,Процедура проводиться после предварительной консультации врача-репродуктолога МЦ ЛОДЭ.
4841,Lode.by,,Хлор,1.35 руб.,"Хлор - основной внеклеточный анион.Присутствует в клеточном содержимом и внеклеточном пространстве (плазма, лимфатическая жидкость, ликвор) и оказывает содействие в сохранении кислотно-щелочного равновесия в сыворотке крови и в остальных биологических жидкостях."
4842,Lode.by,,Консультация травматолога-ортопеда,от 46 до 52 BYN,
4843,Lode.by,,Цистэктомия (операция по удалению кисты зуба),от 150 BYN,"Цистэктомия – плановая зубосохраняющая операция по удалению кистозного образования с последующим наложением швов. Выполняется как на нижней, так и на верхней челюсти, преимущественно во фронтальном (переднем) отделе. Техника позволяет сохранить зуб и, в дальнейшем, использовать его для протезирования и сохранения жевательной и эстетической функции. Киста зуба обычно образуется в верхней (апикальной) части зубного корня. Представляет собой полость, заполненную жидкостью. Киста может быть разных размеров – от 5 мм до 2 см.  Среди причин появления кисты:
– осложненный кариес;
– травма зуба;
– плохая гигиена полости рта.  Как правило, киста никак себя не проявляет, однако она склонна расти и со временем может стать причиной боли в десне, отечности щеки, других неприятных симптомов. Без лечения киста зуба может спровоцировать развитие серьёзных заболеваний – периостита, остеомиелита, гайморита и даже заражения крови.  Выделяют два основных вида кист:
фолликулярную – вырастает из зубного фолликула – оболочки вокруг растущего зуба;
радикулярную – образуется на корнях зуба из-за хронического воспалительного процесса или травмы.  Лечение кисты зуба зависит от того, когда она обнаружена. Консервативные методы эффективны в случаях, когда киста диагностирована на ранней стадии. Если размеры кисты превышают 8-10 мм, возникает необходимость в хирургическом лечении – цистэктомии – популярном и эффективном виде вмешательства.  ВЫПОЛНЕНИЕ Киста удаляется под местной анестезией. Продолжительность манипуляции составляет около часа. Хирург рассекает десну в области проекции кисты, удаляет эпителиальную ткань, очищает и промывает рану антисептическими средствами, при необходимости, выполняет резекцию верхушки корня зуба и пломбирует канал ретроградным методом. После завершения процедуры накладываются швы.  "
4844,Lode.by,,Цитологическое исследование соскобов с поверхности шейки матки и цервикального канала,7.14 руб.,"Исследование, позволяющее выявить изменения эпителия экто- и эндоцервикса и диагностировать ранние предраковые заболевания и рак шейки матки."
4845,Lode.by,,"МРТ головного мозга по программе ""Демиелинизиция""",от 321.01 BYN,Показания к проведению обследования МРТ головного мозга:
4846,Lode.by,,Консультация гепатолога,от 43 до 46 BYN,
4847,Lode.by,,Планирование семьи для женщин (за 2-3 месяца до планируемой беременности),455.56 руб., 
4848,Lode.by,,Билирубин прямой,0.83 руб.,"Билирубин прямой (связанный) – разновидность билирубина, которая может растворяться в воде и в норме выводится из организма преимущественно вместе с желчью через двенадцатиперстную кишку."
4849,Lode.by,,"Вирус гепатита С, определение РНК (качественное) (HCV-RNA), метод ПЦР",24.59 руб.,"Тест, позволяющий выявить РНК вируса гепатита С в крови. Анализ помогает диагностировать острый гепатит С на ранних стадиях"
4850,Lode.by,,Метанефрин в плазме,38.55 руб., 
4851,Lode.by,,Однодневный комплексный медосмотр для детей с 6 до 18 лет,от 219.83 до 440.49 BYN,"Каждому ребенку раз в год необходимо проходить обязательный медосмотр преимущественно в месяц рождения. Очереди в поликлиниках по месту жительства, необходимость предварительно заказывать талоны к специалистам значительно усложняют процесс прохождения медосмотра и получения обязательной справки. Детский медицинский центр «ЛОДЭ» предлагает возможность пройти медосмотр в максимально комфортных условиях за один день!"
4852,Lode.by,,Кератометрия,от 13.02 BYN,
4853,Lode.by,,"Исследование кала на скрытую кровь (иммунохром., экспресс-тест)",10.19 руб.,"Присутствие скрытой крови в кале может быть связано с колоректальным раком и другими патологическим состояниями желудочно-кишечного тракта (полипы толстой кишки, язвенный колит, болезнь Крона). Колоректальный рак является третьим наиболее частым видом злокачественных заболеваний в мире.
Анализ кала на скрытую кровь является классическим тестом, применяемым для ранней диагностики рака толстой и прямой кишки. На сегодняшний день это единственное лабораторное исследование, рекомендованное для ежегодного обследования всех людей в возрасте старше 50 лет для своевременной диагностики колоректального рака. 
Предлагаемый тест на скрытую кровь в кале предназначен для диагностики скрытых кровотеченийиз нижних отделов желудочно-кишечного тракта. Этот метод лишен недостатков старых, менее специфичных химических методов (гваяковая, бензидиновая пробы). Указанные химические пробы на гемоглобин давали положительную реакцию не только на гемоглобин человека, но и на гемоглобин и миоглобин животного происхождения, поступающий с пищей, а также на некоторые химические вещества, содержащиеся в пищевых продуктах, витаминах, поэтому требовали строгой преаналитической подготовки к исследованию в течение нескольких дней перед исследованием. Иммунохроматографический вариант теста на скрытую кровь в кале строго специфичен по отношению к гемоглобину человека, он существенно более удобен, поскольку не требует ограничений в диете. 
Сосуды на поверхности колоректального полипа или злокачественного новообразования часто бывают хрупкими и легко повреждаются при прохождении каловых масс. При этом в фекалии выделяется небольшое количество крови, которое редко заметно на глаз. Результат теста не несет информацию о том, в какой части пищеварительного тракта имеет место кровотечение и чем оно вызвано. Поэтому в случае положительного результата теста рекомендуют провести колоноскопию, чтобы понять причину появления крови в кале (полип, рак, язвы, геморроидальные узлы, дивертикулез, воспалительные заболевания кишечника). 
В иммунохроматографических тестах на скрытую кровь используют антитела к интактному человеческому гемоглобину и глобину (в отличие от пероксидазных проб, гваяковой и бензидиновой, в основе которых лежит реакция с гемом). Поэтому иммунохимический метод, проявляя более высокую чувствительность и специфичность в выявлении кровотечений на уровне ободочной и прямой кишки, в то же время нечувствителен к скрытым кровотечениям в верхних отделах желудочно-кишечного тракта, где белковая часть гемоглобина подвергается перевариванию.
Доказана
целесообразность применения тестов на скрытую кровь в кале в скрининговых
программах для раннего выявления колоректального рака, с рекомендацией
последующей колоноскопии при положительном результате теста. Такой алгоритм
скрининга населения, по оценкам, позволяет снизить смертность от этого
заболевания на 25%. В возрасте после 50 лет (а в группе риска, в случае
наследственной предрасположенности после 40-45 лет) такое исследование
целесообразно проводить ежегодно. Более информативно 2-3-кратное взятие проб кала.
По оценкам, около трети пациентов на стадии, когда
опухоль еще не выходит за пределы слизистой оболочки (по классификации Dukes A)
могут быть не обнаружены при единичном скрининговом тесте на скрытую кровь в
кале. Результаты исследования следует трактовать в комплексе с результатами
других видов исследования, анамнезом и клинической картиной."
4854,Lode.by,,Тропонин I,20.13 руб., 
4855,Lode.by,,Консультация дерматолога,от 43 BYN,
4856,Lode.by,,"МРТ головного мозга, гипофиза, височных костей (в т. ч. мостомозжечковых углов) (без контрастного усиления) + МР-ангиография (вены + артерии)",от 343.13 BYN,
4857,Lode.by,,Гликированный гемоглобин (HbA1C),12.7 руб., 
4858,Lode.by,,Срочное выполнение лабораторного исследования,3 руб., 
4859,Lode.by,,"Наследственная предрасположенность к сахарному диабету 1-го типа по трем локусам генов системы HLA II класса (гены DRB1, DQA1, DQB1) (Hereditary Predisposition to Diabetes Type 1 (Insulin-Dependent Diabetes), HLA Class II (Genes DRB1, DQA1, DQB1))",273.93 руб., 
4860,Lode.by,,"МРТ отдела позвоночника (шейного, грудного, поясничного) и спинного мозга с МР-миелографией (без контрастного усиления)",от 144.57 BYN,
4861,Lode.by,,Пластика мягких тканей десны,от 40 до 600 BYN,"Пластика мягких тканей десны – плановая операция, устраняющая дефекты десны. С ее помощью удаляют избыток десневой ткани или наращивают недостающий объем.
Губы и десны – немаловажный фактор, влияющий на внешний вид человека. Естественная и красивая улыбка характеризуется гармоничным сочетанием размера и формы зубов с окружающей их десной. У многих людей при разговоре и улыбке обнажается десна переднего отдела верхней и/или нижней челюсти, и в некоторых случаях добиться значительного улучшения внешнего вида улыбки невозможно без работы с окружающими зубы мягкими тканями. Речь идет о так называемых рецессиях десны, то есть об уменьшении объема десны вокруг зуба и оголении корней зубов.
Мягкие ткани полости рта устроены таким образом, что они могут изменяться. Среди факторов, которые оказывают такое воздействие:
– наличие воспалительных процессов,
– вредные привычки,
– плохая гигиена полости рта,
– наследственность,
- старение организма.
Можно выделить следующие показания к проведению пластики мягких тканей: После проведения пластики мягких тканей все их функции, а также внешний вид восстанавливаются. Специальные инструменты, современные методики позволяют выполнять действия оперативно, безболезненно и максимально эффективно. В МЦ «ЛОДЭ» выполняются следующие виды пластики мягких тканей: *В зависимости от показаний и целей, врач-стоматолог определяется с методом пластики в каждом конкретном случае. Итоговая стоимость вмешательства определяется на консультации врача-специалиста и формируется индивидуально с учетом количества и вида применяемого материала, а также объёма работы.   "
4862,Lode.by,,Определение гена резус-фактора (RHD) плода в крови матери (с 10-й эмбриологической недели беременности),126.82 руб.,"Безопасный способ определения резус-фактора плода, так как материалом для исследования служит венозная кровь беременной.
Зная резус-фактор плода, акушер-гинеколог выбирает тактику ведения резус-отрицательной беременной.
Экономия средств и времени – обоснованное профилактическое лечение, нет необходимости в регулярном тестировании на аллоиммунные антитела"
4863,Lode.by,,"Витамины D2 и D3 раздельное определение ВЭЖХ-МС/МС (25-Hydroxyvitamin D2 and D3, HPLC-MS/MS)",132.03 руб., 
4864,Lode.by,,"Перо попугая/Parrot feathers, IgE (ImmunoCAP)",30.49 руб.,"Специфический иммунологический тест, позволяющий определить наличие аллергии на перо попугая"
4865,Lode.by,,Лазерная уретротомия,от 741 до 801 BYN,
4866,Lode.by,,Антитела класса IgA к Аденовирусу,20.12 руб.,"Тест, который помогает диагностировать острую или реактивацию латентной аденовирусной инфекции."
4867,Lode.by,,Холинэстераза,2.39 руб.,"Холинэстераза -  фермент, образующийся в печени. Бывает двух типов: ацетилхолинэстераза, которая играет роль в передаче нервных импульсов, и псевдохолинэстераза, которая находится в сыворотке и клетках некоторых внутренних органов и участвует в переработке и разложении химических веществ, попавших в организм. Уровень холинэстеразы – это показатель синтетической функции печени. Её содержание в крови снижается уже при выраженном поражении печёночной ткани, когда клетки печени практически полностью теряют способность выполнять свои задачи."
4868,Lode.by,,Цитологическое исследование соскобов из поверхности шейки матки и цервикального канала.,от 7.14 BYN,"Мазок на цитологию из влагалища – лабораторное микроскопическое исследование, позволяющее выявить отклонения со стороны клеток эпителия шейки матки и обнаружить злокачественные опухоли на ранних стадиях. По размерам, форме, количеству и расположению клеток диагностируют фоновые, предраковые и раковые заболевания шейки матки.
Мазок на цитологию шейки матки выполняется во время осмотра, полученный биоматериал врач-гинеколог переносит на стекло либо в емкость с раствором и направляет в лабораторию. Сдавать анализ на цитологию следует: – профилактически (раз в год даже при отсутствии каких-либо симптомов);
– по назначению врача для подтверждения или опровержения предварительного диагноза;
– для контроля состояния, отслеживания течения различных патологий;
– при подозрении на воспалительный процесс или инфекцию; Преимущества данного лабораторного метода исследования: – безболезненный и малоинвазивный;
– высокоточный (позволяет диагностировать заболевание на ранней стадии);
– оперативный (позволяет быстро подучить итоговый результат);
– не требует специальный подготовки, забор материала проводится во время осмотра гинеколога.  Интерпретация результата Результаты цитологии в целом характеризуют состояние шейки, влагалища и матки. Если в заключении указано, что цитограмма без особенностей, а эпителий – плоский, значит анализ в норме. При других результатах, следует обратиться за повторной консультацией гинеколога."
