,source,chapter,analysis_name,analysis_cost,analysis_comment
4304,helix.by,Комплексные исследования для всей семьи,Субфебрилитет (длительное повышение температуры),130.98,"Тиреотропный гормон (ТТГ); СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Токсоплазма (Toxoplasma gondii), IgМ; Цитомегаловирус, IgМ; UPD. Хламидия трахоматис (Chlamydia trachomatis), IgM; Общий анализ крови (ОАК), автоматизированный; Мочевая кислота; Креатинин; Антистрептолизин-О (АСЛ-О); C-реактивный белок (CRP); UPD. Вирус Эпштейна-Барр, капсидный антиген, VCA, IgM; UPD. Микоплазма пневмония (Mycoplasma pneumoniae), IgМ; Ревматоидный фактор; Вирус гепатита С (Anti-HCV), антитела; UPD. Хламидия пневмония (Chlamydia pneumonia), IgM; Исследование клинического материала на ВИЧ/СПИД; Сифилис, суммарные антитела к Treponema pallidum (ИФА, качеств. опр.)"
4305,helix.by,Комплексные исследования для всей семьи,Обследование перед вакцинацией против гепатита В,48.07,"HBsAg (австралийский антиген, поверхностный, кол.); Вирус гепатита B (HBcorAg ), антитела суммарные; Антитела  к HBs Ag вируса гепатита В (Anti-HBs Ag)"
4306,helix.by,Комплексные исследования для всей семьи,Минимум о здоровье,34.4,"Аланинаминотрансфераза (АЛТ); Аспартатаминотрансфераза (АСТ); Билирубин общий; Билирубин прямой; Общий анализ крови (ОАК), автоматизированный; Мочевина; Креатинин; C-реактивный белок (CRP); Натрий ионизированный; Калий ионизированный; Хлор ионизированный; Общий анализ мочи (микроскопия осадка); Общий анализ мочи (физико-химические свойства)"
4307,helix.by,Комплексные исследования для всей семьи,Иммунограмма базовая,124.14,"Общий иммуноглобулин E; Общий анализ крови (ОАК), автоматизированный; Иммуноглобулин M; Иммуноглобулин G; Иммуноглобулин A; Основные субпопуляции мононуклеарных клеток крови"
4308,helix.by,Все комплексные исследования,Билирубин фракционно,3.54,Билирубин общий; Билирубин прямой
4309,helix.by,Все комплексные исследования,Биохимический скрининг функции печени,19.92,Аланинаминотрансфераза (АЛТ); Альбумин; Аспартатаминотрансфераза (АСТ); Общий белок; Билирубин общий; Билирубин прямой; Гамма-глутамилтрансфераза (ГГТ); Холестерин; Триглицериды; Щелочная фосфатаза (ЩФ)
4310,helix.by,Все комплексные исследования,Обследование поджелудочной железы,42.88,С-пептид; Инсулин; Альфа-амилаза; Глюкоза (сыворотка); Панкреатическая амилаза; Липаза
4311,helix.by,Все комплексные исследования,Обследование почек (скрининг),76.73,"СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Альбумин; Общий белок; Общий анализ крови (ОАК), автоматизированный; Мочевина; Мочевая кислота; Кальций общий; Креатинин; Фосфор неорганический; C-реактивный белок (CRP); Натрий ионизированный; Калий ионизированный; Хлор ионизированный; Общий анализ мочи (микроскопия осадка); Общий анализ мочи (физико-химические свойства); Антитела к базальной мембране клубочка, IgG (13-027)"
4312,helix.by,Все комплексные исследования,Оценка кальций-фосфорного обмена,63.27,Общий витамин D (25-ОН витамин D); Паратгормон; Фосфор неорганический; Кальций ионизированный
4313,helix.by,Все комплексные исследования,Интимный минимум,41.75,"ПЦР. Trichomonas vaginalis/Neisseria gonorrhoeae (соскоб, кач. опред.); ПЦР. Chlamydia trachomatis/Mycoplasma genitalium (соскоб, кач. опред.)"
4314,helix.by,Все комплексные исследования,ИППП скрин,70.85,"ПЦР. Вирус папилломы человека высок. онкоген. риска (соскоб, кач. опред.); ПЦР. Trichomonas vaginalis/Neisseria gonorrhoeae (соскоб, кач. опред.); ПЦР. Chlamydia trachomatis/Mycoplasma genitalium (соскоб, кач. опред.)"
4315,helix.by,Все комплексные исследования,Ежегодное профилактическое лабораторное обследование,141.02,"Тиреотропный гормон (ТТГ); СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; HBsAg (австралийский антиген, поверхностный, кол.); UPD. Хламидия трахоматис (Chlamydia trachomatis), IgG; UPD. Хламидия трахоматис (Chlamydia trachomatis), IgM; Аланинаминотрансфераза (АЛТ); Альфа-амилаза; Аспартатаминотрансфераза (АСТ); Общий белок; Билирубин общий; Билирубин прямой; Гамма-глутамилтрансфераза (ГГТ); Общий анализ крови (ОАК), автоматизированный; Холестерин; Глюкоза (сыворотка); Мочевина; Мочевая кислота; Триглицериды; Щелочная фосфатаза (ЩФ); Кальций общий; Креатинин; Фосфор неорганический; Лактатдегидрогеназа (ЛДГ); ЛПВП-холестерин (HDL); ЛПНП-холестерин (LDL); C-реактивный белок (CRP); Натрий ионизированный; Вирус гепатита С (Anti-HCV), антитела; Калий ионизированный; Хлор ионизированный; UPD. Хламидия трахоматис (Chlamydia trachomatis), IgA; Общий анализ мочи (микроскопия осадка); Общий анализ мочи (физико-химические свойства)"
4316,helix.by,Все комплексные исследования,Кардиологический профиль (расширенный),136.21,"Тиреотропный гормон (ТТГ); СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Аланинаминотрансфераза (АЛТ); Аспартатаминотрансфераза (АСТ); Общий белок; Общий анализ крови (ОАК), автоматизированный; Холестерин; Глюкоза (сыворотка); Триглицериды; Креатинкиназа-МВ; Креатинфосфокиназа (КФК); Кальций общий; Фосфор неорганический; Антистрептолизин-О (АСЛ-О); Лактатдегидрогеназа (ЛДГ); ЛПВП-холестерин (HDL); ЛПНП-холестерин (LDL); C-реактивный белок (CRP); Магний; D-димер; Ревматоидный фактор; Аполипопротеин А1; Аполипопротеин В; Натрий ионизированный; Активированное частичное тромбопластиновое время (АЧТВ); МНО (INR); Фибриноген; Тромбиновое время (ТВ); Антитромбин III; Калий ионизированный; Хлор ионизированный"
4317,helix.by,Все комплексные исследования,Гипертонический профиль (повышенное давление),84.82,"Тиреотропный гормон (ТТГ); СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Общий анализ крови (ОАК), автоматизированный; Холестерин; Глюкоза (сыворотка); Мочевина; Триглицериды; Креатинин; ЛПВП-холестерин (HDL); ЛПНП-холестерин (LDL); Активированное частичное тромбопластиновое время (АЧТВ); Метанефрин (плазма); Общий анализ мочи (микроскопия осадка); Общий анализ мочи (физико-химические свойства)"
4318,helix.by,Все комплексные исследования,Липидный спектр,17.96,Холестерин; Триглицериды; ЛПВП-холестерин (HDL); ЛПНП-холестерин (LDL); Аполипопротеин А1; Аполипопротеин В
4319,helix.by,Все комплексные исследования,Контроль сахарного диабета,61.92,"СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Аланинаминотрансфераза (АЛТ); Альбумин; Аспартатаминотрансфераза (АСТ); Общий белок; Общий анализ крови (ОАК), автоматизированный; Холестерин; Глюкоза (сыворотка); Мочевина; Триглицериды; Креатинин; Креатинин (моча); ЛПВП-холестерин (HDL); ЛПНП-холестерин (LDL); Гликированный гемоглобин; Натрий ионизированный; Калий ионизированный; Общий анализ мочи (микроскопия осадка); Общий анализ мочи (физико-химические свойства)"
4320,helix.by,Все комплексные исследования,Состояние костной ткани,166.76,Остеокальцин; Общий витамин D (25-ОН витамин D); Паратгормон; Альбумин; Мочевина; Мочевая кислота; Щелочная фосфатаза (ЩФ); Кальций общий; Креатинин; Фосфор неорганический; Beta-Cross laps; Кальций ионизированный; Маркер ремоделирования костей (Total PINP)
4321,helix.by,Все комплексные исследования,Ревматологический профиль,23.0,"СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Общий анализ крови (ОАК), автоматизированный; Антистрептолизин-О (АСЛ-О); C-реактивный белок (CRP); Ревматоидный фактор"
4322,helix.by,Все комплексные исследования,Диагностика анемий,115.74,"СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Витамин В12 (цианокобаламин); Билирубин общий; Билирубин прямой; Железо сывороточное; Общий анализ крови (ОАК), автоматизированный; Щелочная фосфатаза (ЩФ); Фолиевая кислота; Трансферрин; Ферритин; Анализ крови на ретикулоциты; Общая железосвязывающая способность (ОЖСС); Эритропоэтин (03-013)"
4323,helix.by,Все комплексные исследования,Контроль массы тела,158.35,Тиреотропный гормон (ТТГ); Пролактин; Инсулин; Кортизол; Аланинаминотрансфераза (АЛТ); Альфа-амилаза; Аспартатаминотрансфераза (АСТ); Билирубин общий; Билирубин прямой; Холестерин; Глюкоза (сыворотка); Триглицериды; ЛПВП-холестерин (HDL); ЛПНП-холестерин (LDL); Лептин; Гликированный гемоглобин; Липаза; Соматотропный гормон
4324,helix.by,Все комплексные исследования,Биохимия крови базовая,28.3,Аланинаминотрансфераза (АЛТ); Альфа-амилаза; Аспартатаминотрансфераза (АСТ); Общий белок; Билирубин общий; Гамма-глутамилтрансфераза (ГГТ); Железо сывороточное; Холестерин; Глюкоза (сыворотка); Мочевина; Щелочная фосфатаза (ЩФ); Креатинин; Натрий ионизированный; Калий ионизированный; Хлор ионизированный
4325,helix.by,Все комплексные исследования,Для госпитализации в стационар,111.68,"СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; HBsAg (австралийский антиген, поверхностный, кол.); Аланинаминотрансфераза (АЛТ); Альфа-амилаза; Аспартатаминотрансфераза (АСТ); Общий белок; Билирубин общий; Билирубин прямой; Общий анализ крови (ОАК), автоматизированный; Холестерин; Глюкоза (сыворотка); Мочевина; Щелочная фосфатаза (ЩФ); Креатинин; C-реактивный белок (CRP); Натрий ионизированный; Кальций ионизированный; Вирус гепатита С (Anti-HCV), антитела; Калий ионизированный; Хлор ионизированный; Исследование клинического материала на ВИЧ/СПИД; Общий анализ мочи (микроскопия осадка); Общий анализ мочи (физико-химические свойства); Сифилис, суммарные антитела к Treponema pallidum (ИФА, качеств. опр.)"
4326,helix.by,Все комплексные исследования,Предоперационный,178.0,"СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; HBsAg (австралийский антиген, поверхностный, кол.); Аланинаминотрансфераза (АЛТ); Альфа-амилаза; Аспартатаминотрансфераза (АСТ); Общий белок; Билирубин общий; Билирубин прямой; Гамма-глутамилтрансфераза (ГГТ); Общий анализ крови (ОАК), автоматизированный; Глюкоза (сыворотка); Мочевина; Щелочная фосфатаза (ЩФ); Креатинин; Лактатдегидрогеназа (ЛДГ); C-реактивный белок (CRP); Натрий ионизированный; Кальций ионизированный; Вирус гепатита С (Anti-HCV), антитела; Активированное частичное тромбопластиновое время (АЧТВ); МНО (INR); Фибриноген; Тромбиновое время (ТВ); Определение группы крови по системе АВО и резус-фактора; Антитромбин III; Калий ионизированный; Хлор ионизированный; Исследование клинического материала на ВИЧ/СПИД; Общий анализ мочи (микроскопия осадка); Общий анализ мочи (физико-химические свойства); Сифилис, суммарные антитела к Treponema pallidum (ИФА, качеств. опр.)"
4327,helix.by,Все комплексные исследования,Лабораторный скрининг риска опухоли яичников,80.19,"СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Раковый антиген СА 125; Общий анализ крови (ОАК), автоматизированный; Щелочная фосфатаза (ЩФ); C-реактивный белок (CRP); Фибриноген; HE4"
4328,helix.by,Все комплексные исследования,Лабораторный скрининг риска опухоли молочной железы,129.71,"СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Раковый антиген СА 15-3; Общий анализ крови (ОАК), автоматизированный; Щелочная фосфатаза (ЩФ); C-реактивный белок (CRP); Фибриноген; Определение генетической предрасположенности к BRCA-ассоциированному раку молочной железы и яичников"
4329,helix.by,Все комплексные исследования,Лабораторный скрининг риска опухоли предстательной железы,44.48,Простат-специфический антиген общий (ПСА общ.); Простат-специфический антиген свободный (ПСА св.); Щелочная фосфатаза (ЩФ); C-реактивный белок (CRP); Фибриноген
4330,helix.by,Все комплексные исследования,Паразитарные исследования (дети),54.71,"UPD. Токсокара, антитела IgG; Лямблии, суммарные антитела; UPD. Аскариды, антитела IgG; Амёба (Entamoeba histolytica), антитела IgG"
4331,helix.by,Все комплексные исследования,Липидный профиль (скрининг),10.1,Холестерин; Триглицериды; ЛПВП-холестерин (HDL); ЛПНП-холестерин (LDL)
4332,helix.by,Все комплексные исследования,Биохимия крови развернутая,64.03,Аланинаминотрансфераза (АЛТ); Альбумин; Альфа-амилаза; Аспартатаминотрансфераза (АСТ); Общий белок; Билирубин общий; Билирубин прямой; Гамма-глутамилтрансфераза (ГГТ); Железо сывороточное; Холестерин; Глюкоза (сыворотка); Мочевина; Мочевая кислота; Триглицериды; Щелочная фосфатаза (ЩФ); Креатинфосфокиназа (КФК); Панкреатическая амилаза; Кальций общий; Креатинин; Фосфор неорганический; Лактатдегидрогеназа (ЛДГ); ЛПВП-холестерин (HDL); ЛПНП-холестерин (LDL); C-реактивный белок (CRP); Магний; Липаза; Натрий ионизированный; Калий ионизированный; Хлор ионизированный
4333,helix.by,Все комплексные исследования,Подготовка к школе,32.41,"СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Общий анализ крови (ОАК), автоматизированный; Глюкоза (сыворотка); UPD. Аскариды, антитела IgG; Общий анализ мочи (микроскопия осадка); Общий анализ мочи (физико-химические свойства)"
4334,helix.by,Все комплексные исследования,Школьный (7-11 лет),56.4,"Тиреотропный гормон (ТТГ); СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Аланинаминотрансфераза (АЛТ); Аспартатаминотрансфераза (АСТ); Общий белок; Билирубин общий; Билирубин прямой; Общий анализ крови (ОАК), автоматизированный; Глюкоза (сыворотка); Мочевина; Щелочная фосфатаза (ЩФ); Кальций общий; Креатинин; Антистрептолизин-О (АСЛ-О); C-реактивный белок (CRP); Натрий ионизированный; Калий ионизированный; Хлор ионизированный; Общий анализ мочи (микроскопия осадка); Общий анализ мочи (физико-химические свойства)"
4335,helix.by,Все комплексные исследования,Студенческий,59.77,"Тиреотропный гормон (ТТГ); СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Аланинаминотрансфераза (АЛТ); Аспартатаминотрансфераза (АСТ); Общий белок; Билирубин общий; Билирубин прямой; Гамма-глутамилтрансфераза (ГГТ); Общий анализ крови (ОАК), автоматизированный; Холестерин; Глюкоза (сыворотка); Мочевина; Щелочная фосфатаза (ЩФ); Креатинфосфокиназа (КФК); Кальций общий; Креатинин; C-реактивный белок (CRP); Натрий ионизированный; Калий ионизированный; Хлор ионизированный; Общий анализ мочи (микроскопия осадка); Общий анализ мочи (физико-химические свойства)"
4336,helix.by,Все комплексные исследования,Биохимия мочи (суточной),40.0,Альфа-амилаза (диастаза мочи); Мочевая кислота (моча); Кальций (суточная моча); Креатинин (моча); Неорганический фосфор (моча); Магний (суточная моча); Калий ионизированный (моча); Натрий ионизированный (моча); Кальций ионизированный (моча); Хлор ионизированный (моча); Глюкоза (моча)
4337,helix.by,Все комплексные исследования,Скрининг остеопороза,142.09,"Остеокальцин; Паратгормон; Кальций общий; Фосфор неорганический; Маркер ремоделирования костей (Total PINP); 1,25 дигидроксивитамин D(Х160)"
4338,helix.by,Все комплексные исследования,Скрининг заболеваний надпочечников,125.02,Кортизол; Адренокортикотропный гормон (АКТГ); Тестостерон свободный; Альдостерон; Натрий ионизированный; Калий ионизированный; Хлор ионизированный; Ренин активный
4339,helix.by,Все комплексные исследования,Диагностика синдрома поликистозных яичников (СПКЯ) скрининг базовый,75.36,Тиреотропный гормон (ТТГ); Лютеинизирующий гормон (ЛГ); Пролактин; Секс-cвязывающий глобулин; Тестостерон общий; Фолликулостимулирующий гормон (ФСГ); Альбумин
4340,helix.by,Все комплексные исследования,Программа по снижению веса,207.65,"Тиреотропный гормон (ТТГ); СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Общий витамин D (25-ОН витамин D); Инсулин; Аланинаминотрансфераза (АЛТ); Альбумин; Аспартатаминотрансфераза (АСТ); Общий белок; Билирубин общий; Железо сывороточное; Общий анализ крови (ОАК), автоматизированный; Холестерин; Глюкоза (сыворотка); Мочевина; Мочевая кислота; Триглицериды; Щелочная фосфатаза (ЩФ); Кальций общий; Креатинин; Лактатдегидрогеназа (ЛДГ); ЛПВП-холестерин (HDL); ЛПНП-холестерин (LDL); C-реактивный белок (CRP); Лептин; Гликированный гемоглобин; Ферритин; Соматотропный гормон; Общий анализ мочи (микроскопия осадка); Общий анализ мочи (физико-химические свойства)"
4341,helix.by,Все комплексные исследования,Гормональный статус спортсмена,194.16,Тиреотропный гормон (ТТГ); Лютеинизирующий гормон (ЛГ); Пролактин; Инсулин; Кортизол; Секс-cвязывающий глобулин; Тестостерон общий; Фолликулостимулирующий гормон (ФСГ); Тироксин свободный (Т4 св.); Эстрадиол; Тестостерон свободный; Инсулиноподобный фактор роста-1 (IGF-1); Соматотропный гормон
4342,helix.by,Все комплексные исследования,Мой малыш (0 - 5 лет),82.33,"СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Общий витамин D (25-ОН витамин D); Общий иммуноглобулин E; Билирубин прямой; Общий анализ крови (ОАК), автоматизированный; Мочевина; Кальций общий; Креатинин; C-реактивный белок (CRP); Ферритин; Общий анализ мочи (микроскопия осадка); Общий анализ мочи (физико-химические свойства)"
4343,helix.by,Все комплексные исследования,Подросток  (12-16 лет),75.78,"Тиреотропный гормон (ТТГ); СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Общий витамин D (25-ОН витамин D); Аланинаминотрансфераза (АЛТ); Аспартатаминотрансфераза (АСТ); Общий белок; Билирубин общий; Общий анализ крови (ОАК), автоматизированный; Глюкоза (сыворотка); Мочевина; Щелочная фосфатаза (ЩФ); Кальций общий; Креатинин; Ревматоидный фактор; Общий анализ мочи (микроскопия осадка); Общий анализ мочи (физико-химические свойства)"
4344,helix.by,Все комплексные исследования,Спортивный,59.11,"СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Аланинаминотрансфераза (АЛТ); Альбумин; Аспартатаминотрансфераза (АСТ); Общий белок; Билирубин общий; Железо сывороточное; Общий анализ крови (ОАК), автоматизированный; Холестерин; Глюкоза (сыворотка); Мочевина; Триглицериды; Креатинфосфокиназа (КФК); Кальций общий; Креатинин; Лактатдегидрогеназа (ЛДГ); ЛПВП-холестерин (HDL); ЛПНП-холестерин (LDL); C-реактивный белок (CRP); Магний; МНО (INR); Калий ионизированный"
4345,helix.by,Все комплексные исследования,"Планирование беременности (развернутое, мужчины)",201.82,"СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Общий витамин D (25-ОН витамин D); HBsAg (австралийский антиген, поверхностный, кол.); ПЦР. Mycoplasma genitalium (соскоб, кач. опред.); ПЦР. Trichomonas vaginalis (соскоб, кач. опред.); ПЦР. Нейсcерия гонорея (Neisseria gonorrhoeae) (соскоб, кач. ); Общий анализ крови (ОАК), автоматизированный; ПЦР. Chlamydia trachomatis (соскоб, кач. опред.); Вирус гепатита С (Anti-HCV), антитела; Ферритин; Мануальный подсчет лейкоцитарной формулы, венозная кровь; Исследование клинического материала на ВИЧ/СПИД; Гомоцистеин; Общий анализ мочи (микроскопия осадка); Общий анализ мочи (физико-химические свойства); Сифилис, суммарные антитела к Treponema pallidum (ИФА, качеств. опр.)"
4346,helix.by,Все комплексные исследования,Профосмотр,48.8,"HBsAg (австралийский антиген, поверхностный, кол.); Вирус гепатита С (Anti-HCV), антитела; Исследование клинического материала на ВИЧ/СПИД; Сифилис, суммарные антитела к Treponema pallidum (ИФА, качеств. опр.)"
4347,helix.by,Все комплексные исследования,Ваш ответ вирусам,58.46,"СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Общий витамин D (25-ОН витамин D); Общий анализ крови (ОАК), автоматизированный; C-реактивный белок (CRP); Комплемент С3с; Комплемент С4"
4348,helix.by,Все комплексные исследования,Перед назначением оральных контрацептивов,104.36,"Тиреотропный гормон (ТТГ); СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Пероксидаза щитовидной железы, аутоантитела (АТПО); Раковый антиген СА 125; Аланинаминотрансфераза (АЛТ); Альбумин; Аспартатаминотрансфераза (АСТ); Билирубин общий; Билирубин прямой; Гамма-глутамилтрансфераза (ГГТ); Общий анализ крови (ОАК), автоматизированный; Глюкоза (сыворотка); Мочевина; Щелочная фосфатаза (ЩФ); Креатинин; Натрий ионизированный; Активированное частичное тромбопластиновое время (АЧТВ); МНО (INR); Фибриноген; Тромбиновое время (ТВ); Калий ионизированный"
4349,helix.by,Все комплексные исследования,Диагностика рисков тромбобразования,319.29,"СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Общий анализ крови (ОАК), автоматизированный; D-димер; Активированное частичное тромбопластиновое время (АЧТВ); МНО (INR); Волчаночный антикоагулянт (ВА). Скрининг тест; Антитромбин III; Гомоцистеин; Протеин S; Протеин C"
4350,helix.by,Все комплексные исследования,Выбор оральных контрацептивов,78.43,Лютеинизирующий гормон (ЛГ); Пролактин; Дегидроэпиандростерон-сульфат (ДГЭА-сульфат); Тестостерон общий; Фолликулостимулирующий гормон (ФСГ); Эстрадиол; UPD. 17-альфа-оксипрогестерон
4351,helix.by,Все комплексные исследования,Диагностика нарушений менструального цикла (скрининг),58.57,Тиреотропный гормон (ТТГ); Лютеинизирующий гормон (ЛГ); Пролактин; Фолликулостимулирующий гормон (ФСГ); Эстрадиол
4352,helix.by,Все комплексные исследования,Диагностика нарушений менструального цикла (расширенный),87.27,Тиреотропный гормон (ТТГ); Лютеинизирующий гормон (ЛГ); Пролактин; Дегидроэпиандростерон-сульфат (ДГЭА-сульфат); Тестостерон общий; Фолликулостимулирующий гормон (ФСГ); Эстрадиол; UPD. 17-альфа-оксипрогестерон
4353,helix.by,Все комплексные исследования,Я - ВЕГЕТАРИАНЕЦ (первичное обследование),34.6,Витамин В12 (цианокобаламин); Общий белок; Железо сывороточное; Глюкоза (сыворотка); Мочевина; Кальций общий; Креатинин; Фосфор неорганический
4354,helix.by,Все комплексные исследования,Я - ВЕГЕТАРИАНЕЦ (расширенное обследование),169.33,"Тиреотропный гормон (ТТГ); СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Общий витамин D (25-ОН витамин D); Витамин В12 (цианокобаламин); Тестостерон общий; Аланинаминотрансфераза (АЛТ); Альбумин; Аспартатаминотрансфераза (АСТ); Общий белок; Билирубин общий; Железо сывороточное; Общий анализ крови (ОАК), автоматизированный; Холестерин; Глюкоза (сыворотка); Мочевина; Мочевая кислота; Триглицериды; Кальций общий; Креатинин; Фосфор неорганический; Фолиевая кислота; ЛПВП-холестерин (HDL); ЛПНП-холестерин (LDL); Магний; Ферритин; Гомоцистеин"
4355,helix.by,Все комплексные исследования,Диагностика синдрома поликистозных яичников (СПКЯ),120.29,Тиреотропный гормон (ТТГ); Лютеинизирующий гормон (ЛГ); Пролактин; Дегидроэпиандростерон-сульфат (ДГЭА-сульфат); Инсулин; Секс-cвязывающий глобулин; Тестостерон общий; Фолликулостимулирующий гормон (ФСГ); Глюкоза (сыворотка); Тестостерон свободный; UPD. 17-альфа-оксипрогестерон
4356,helix.by,Все комплексные исследования,Железодефицит,28.68,"Железо сывороточное; Общий анализ крови (ОАК), автоматизированный; Ферритин; Анализ крови на ретикулоциты; Общая железосвязывающая способность (ОЖСС)"
4357,helix.by,Все комплексные исследования,Витамин D и минералы,50.86,Общий витамин D (25-ОН витамин D); Железо сывороточное; Фосфор неорганический; Натрий ионизированный; Кальций ионизированный; Калий ионизированный; Хлор ионизированный
4358,helix.by,Все комплексные исследования,Витамины и минералы,89.84,Общий витамин D (25-ОН витамин D); Витамин В12 (цианокобаламин); Железо сывороточное; Фосфор неорганический; Фолиевая кислота; Натрий ионизированный; Кальций ионизированный; Калий ионизированный; Хлор ионизированный
4359,helix.by,Все комплексные исследования,Контроль выпадения волос,79.67,"Тиреотропный гормон (ТТГ); Общий витамин D (25-ОН витамин D); Ферритин; Цинк (сыворотка,кол.опр.)"
4360,helix.by,Все комплексные исследования,Женское здоровье 30+,205.69,"Тиреотропный гормон (ТТГ); СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Пероксидаза щитовидной железы, аутоантитела (АТПО); Общий витамин D (25-ОН витамин D); Раковый антиген СА 15-3; Раковый антиген СА 125; HBsAg (австралийский антиген, поверхностный, кол.); Аланинаминотрансфераза (АЛТ); Аспартатаминотрансфераза (АСТ); Общий белок; Билирубин общий; Общий анализ крови (ОАК), автоматизированный; Холестерин; Глюкоза (сыворотка); Кальций общий; Фосфор неорганический; ЛПВП-холестерин (HDL); ЛПНП-холестерин (LDL); Кальций ионизированный; Вирус гепатита С (Anti-HCV), антитела; Микроскопическое исследование отделяемого мочеполовых органов (мазок на флору); Исследование клинического материала на ВИЧ/СПИД; Гомоцистеин; Сифилис, суммарные антитела к Treponema pallidum (ИФА, качеств. опр.)"
4361,helix.by,Все комплексные исследования,Мужское здоровье 30+,156.04,"Тиреотропный гормон (ТТГ); СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Тестостерон общий; Аланинаминотрансфераза (АЛТ); Аспартатаминотрансфераза (АСТ); Общий белок; Билирубин общий; Гамма-глутамилтрансфераза (ГГТ); Общий анализ крови (ОАК), автоматизированный; Холестерин; Глюкоза (сыворотка); ПЦР. Вирус гепатита В (кровь, кач. опред.); Мочевая кислота; Триглицериды; ЛПВП-холестерин (HDL); ЛПНП-холестерин (LDL); Гликированный гемоглобин; ПЦР. РНК вируса гепатита С (кровь, кач. опред., Real-time); Исследование клинического материала на ВИЧ/СПИД; Гомоцистеин"
4362,helix.by,Все комплексные исследования,Развернутое обследование щитовидной железы,69.59,"Тиреотропный гормон (ТТГ); Тиреоглобулин (ТГ); Пероксидаза щитовидной железы, аутоантитела (АТПО); Трийодтиронин общий (Т3 общ.); Трийодтиронин свободный (Т3 св.); Тироксин общий (Т4 общ.); Тироксин свободный (Т4 св.)"
4363,helix.by,Все комплексные исследования,Первичное обследование щитовидной железы,32.43,"Тиреотропный гормон (ТТГ); Пероксидаза щитовидной железы, аутоантитела (АТПО); Тироксин свободный (Т4 св.)"
4364,helix.by,Все комплексные исследования,Скрининг аутоиммунных заболеваний щитовидной железы,77.24,"Тиреотропный гормон (ТТГ); Пероксидаза щитовидной железы, аутоантитела (АТПО); Тиреоглобулин, аутоантитела (АТТГ); Трийодтиронин свободный (Т3 св.); Тироксин свободный (Т4 св.); Антитела к ТТГ-рецептору"
4365,helix.by,Все комплексные исследования,Оценка онкориска (женщины),338.66,"СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Нейрон-специфическая энолаза (NSE); Хорионический гонадотропин (бета-ХГЧ); Онкомаркер S-100; Альфа-фетопротеин (AFP, АФП); CYFRA СА 21-1 (фрагмент цитокератина 19); Раковый антиген СА 72-4; Раковый антиген СА 15-3; Раковый антиген СА 19-9; Раковый антиген СА 125; Раково-эмбриональный антиген (РЭА, СЕА); Общий анализ крови (ОАК), автоматизированный; Щелочная фосфатаза (ЩФ); C-реактивный белок (CRP); Фибриноген; HE4; Определение генетической предрасположенности к BRCA-ассоциированному раку молочной железы и яичников"
4366,helix.by,Все комплексные исследования,Оценка онкориска (мужчины),198.57,"СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Нейрон-специфическая энолаза (NSE); Простат-специфический антиген общий (ПСА общ.); Онкомаркер S-100; Альфа-фетопротеин (AFP, АФП); CYFRA СА 21-1 (фрагмент цитокератина 19); Раковый антиген СА 72-4; Раковый антиген СА 19-9; Простат-специфический антиген свободный (ПСА св.); Раково-эмбриональный антиген (РЭА, СЕА); Общий анализ крови (ОАК), автоматизированный; Щелочная фосфатаза (ЩФ); C-реактивный белок (CRP); Фибриноген"
