,analysis_name,best_match_synonym,best_match_analysis,match_score,IoU
3708,"акродерматит энтеропатический. поиск мутаций в гене slc39a4, м. (acrodermatitis enteropathica, gene slc39a4, mut.)",,,0.6054336622064882,0.11764705882352941
3709,"альбинизм глазокожный тип 1а. поиск мутаций в гене tyr, м. (albinism oculocutaneous type ia, gene tyr, mut.)",,,0.6054336622064882,0.09523809523809523
3710,"анемия даймонда-блекфена. поиск мутаций в гене rps19, м. (diamond-blackfan anemia 1, dba1, gene rps19, mut.)",,,0.6054336622064882,0.10526315789473684
3711,"артрогрипоз дистальный (синдром фримена-шелдона). поиск частых мутаций в гене myh3, ч. м. (arthrogryposis distal type 2a, gene myh3, freq. mut.)",,,0.6054336622064882,0.08333333333333333
3712,"атаксия фридрейха. поиск частых мутаций в гене fxn, ч. м. (friedrich ataxia, gene fxn, freq. mut.)",,,0.6054336622064882,0.1
3713,"атаксия фридрейха. поиск мутаций в гене fxn, м. (friedrich ataxia, gene fxn, mut.)",,,0.6054336622064882,0.11764705882352941
3714,"ателостеогенез (дисплазия де ля шапеля). поиск мутаций в гене slc26a2, м. (atelosteogenesis ii, de la chapelle dysplasia, gene slc26a2, mut.)",,,0.7999935030863087,0.0
3715,"атрофия зрительного нерва с глухотой. поиск мутаций в «горячих» участках гена opa1, «горяч.» уч. м. (optic atrophy with or without deafness, ophthalmoplegia, myopathy, ataxia and neuropathy, gene opa1, hot-point mut.)",,,1.1502782550243213,0.10638297872340426
3716,"атрофия зрительного нерва лебера. поиск частых мутаций в митохондриальной днк, 3 ч. м. (leber hereditary optic neuropathy, lhon, mitochondrial dna, 3 freq. mut.)",,,2.4288161146983875,0.2857142857142857
3717,"атрофия зрительного нерва лебера. поиск частых мутаций в митохондриальной днк, 12 ч. м. (leber hereditary optic neuropathy, lhon, mitochondrial dna, 12 freq. mut.)",,,2.4288161146983875,0.2857142857142857
3718,"аутоиммунный лимфопролиферативный синдром. поиск мутаций в «горячих» участках гена tnfrsf6, «горяч.» уч. м. (autoimmune lymphoproliferative syndrome, alps, gene tnfrsf6, hot-point mut.)",,,0.5501297902298927,0.037037037037037035
3719,"аутоиммунный лимфопролиферативный синдром. поиск мутаций в гене tnfrsf6, м. (autoimmune lymphoproliferative syndrome, alps, gene tnfrsf6, mut.)",,,0.6054336622064882,0.1
3720,"афазия первичная прогрессирующая. поиск мутаций в гене grn, м. (aphasia primary progressive, gene grn, mut.)",,,0.6054336622064882,0.10526315789473684
3721,"ахондроплазия. поиск частых мутаций в гене fgfr3, ч. м. (achondroplasia, gene fgfr3, freq. mut.)",,,0.6054336622064882,0.1111111111111111
3722,"болезнь беста. поиск всех известных мутаций в гене best1, м. (best vitelliform macular dystrophy, all known mutations, gene best1, mut.)",,,0.8901633223427717,0.08333333333333333
3723,полноэкзомное секвенирование - поиск предположительно наследственного заболевания с интерпретацией (whole exome sequencing),экзом; экзомное секвенирование; секвенирование полного экзома,полноэкзомное секвенирование - поиск предположительно наследственного заболевания с интерпретацией (whole exome sequencing),3.1614067528146865,1.0
3724,"болезнь вильсона-коновалова. поиск частых мутаций в гене atp7b, ч. м. (wilson disease, gene atp7b, freq. mut.)",,,0.8949985169146374,0.045454545454545456
3725,"болезнь галлервордена-шпатца. поиск частых мутаций в гене pank2, ч. м. (neurodegeneration with brain iron accumulation 1, gene pank2, freq. mut.)",,,0.6054336622064882,0.08333333333333333
3726,"болезнь герстманна-штреусслера-шейнкера. поиск мутаций в гене prnp, м. (gerstmann-straussler disease, gene prnp, mut.)",,,0.8949985169146374,0.05263157894736842
3727,"болезнь коудена. поиск мутаций в гене pten, м. (cowden syndrome 1, gene pten, mut.)",,,0.8258665530983512,0.03333333333333333
3728,"болезнь крейтцфельдта-якоба. поиск мутаций в гене prnp, м. (creutzfeldt-jakob disease, gene prnp, mut.)",,,0.8949985169146374,0.05263157894736842
3729,"болезнь лермитт-дуклос. поиск мутаций в гене pten, м. (lhermitte-duclos syndrome, gene pten, mut.)",,,0.8258665530983512,0.034482758620689655
3730,"болезнь норри. поиск мутаций в гене ndp, м. (norrie disease, gene ndp, mut.)",,,0.8949985169146374,0.05263157894736842
3731,"болезнь унферрихта-лундборга. поиск частых мутаций в гене cstb, ч. м. (progressive myoclonic epilepsy 1a unverricht and lundborg, gene cstb, freq. mut.)",,,0.6941615886225916,0.12121212121212122
3732,"болезнь унферрихта-лундборга. поиск мутаций в гене cstb, м. (progressive myoclonic epilepsy 1a unverricht and lundborg, gene cstb, mut.)",,,0.6941615886225916,0.13333333333333333
3733,"болезнь штаргардта. поиск частых мутаций в 8 генах, ответственных за пигментную дегенерацию сетчатки (гены abca4, best1, rpe65, gucy2d, cep290, cnga3, crb1, cngb3)",,,0.33764063012419737,0.037037037037037035
3734,"брахидактилия тип b1. поиск мутаций в гене ror2, м. (brachydactyly type b1, gene ror2, mut.)",,,0.8053296723350473,0.045454545454545456
3735,"врожденная нечувствительность к боли с ангидрозом. поиск мутаций в гене ntrk1, м. (congenital insensitivity to pain with anhidrosis, cipa, gene ntrk1, mut.)",,,0.6054336622064882,0.07692307692307693
3736,"гелеофизическая дисплазия. поиск мутаций в гене adamtsl2, м. (geleophysic dysplasia 1, gene adamtsl2, mut.)",,,0.6054336622064882,0.1111111111111111
3737,"гемофилия. поиск мутаций в гене фактора ix при гемофилии b, м. (hemophilia b, gene factor ix, mut.)",,,1.3511728049452505,0.1111111111111111
3738,"гипер-igd синдром. поиск мутаций в гене cd40lg, м. (hyper-igd syndrome, gene cd40lg, mut.)",,,0.6054336622064882,0.11764705882352941
3739,"гипер-igd синдром. поиск мутаций в «горячих» участках гена mvk, «горяч.» уч. м. (hyper-igd syndrome, gene mvk, hot-point mut.)",,,0.5501297902298927,0.041666666666666664
3740,"гипер-igm синдром. поиск мутаций в гене cd40lg, м. (hyper-igm syndrome, gene cd40lg, mut.)",,,1.2863031009081236,0.0
3741,"гипокалиемический периодический паралич. поиск мутаций в экзонах 12, 18 и 19 гена scn4a, м. (hypokalemic periodic paralysis type 1, exons 12, 18, 19 gene scn4a, mut.)",,,1.6045611281371643,0.0
3742,"гиперкалиемический периодический паралич. поиск мутаций в экзонах 13 и 24 гена scn4a, м. (hyperkalemic periodic paralysis type 2, exons 13, 24 gene scn4a, mut.)",,,1.1926672576870587,0.06060606060606061
3743,"гипофосфатемический витамин d-резистентный рахит (почечный фосфатный диабет). поиск мутаций в гене phex, м. (hypophosphatemic vitamin d-resistant rickets, gene phex, mut. )",,,0.9877728530052893,0.07142857142857142
3744,"гипохондроплазия. поиск частых мутаций в гене fgfr3, ч. м. (hypochondroplasia, gene fgfr3, freq. mut.)",,,0.6054336622064882,0.1111111111111111
3745,"гломеруоцитоз почек гипопластического типа. поиск мутаций в гене hnf1b, м. (renal cysts and diabetes syndrome, gene hnf1b, mut.)",,,0.6941615886225916,0.13333333333333333
3746,"дефицит карнитина системный первичный. поиск мутаций в гене slc22a5, м. (systemic primary carnitine deficiency, spcd, carnitine deficiency systemic primary, cdsp, gene slc22a5, mut.)",,,0.6054336622064882,0.07692307692307693
3747,"диастрофическая дисплазия. поиск мутаций в гене slc26a2, м. (diastrophic dysplasia, gene slc26a2, mut.)",,,0.6054336622064882,0.11764705882352941
3748,"дистальная моторная нейропатия тип v. поиск мутаций в гене bscl2, м. (distal hereditary motor neuropathy, dhmn, gene bscl2, mut.)",,,0.764380461751784,0.07692307692307693
3749,"дистальная спинальная амиотрофия врожденная непрогрессирующая. поиск мутаций в «горячих» участках гена trpv4, «горяч.» уч. м. (distal spinal muscular atrophy congenital non-progressive, gene trpv4, hot-point mut.)",,,0.5501297902298927,0.03225806451612903
3750,"дистальная спинальная амиотрофия врожденная с параличом диафрагмы. поиск мутаций в гене ighmbp2, м. (distal spinal muscular atrophy 1, dsma1, gene ighmbp2, mut.)",,,0.6054336622064882,0.07692307692307693
3751,"ихтиоз ламеллярный. поиск всех известных мутаций в гене tgm1, м. (autosomal recessive сongenital ichthyosis, arci 1, all known mutations, gene tgm1, mut.)",,,0.8901633223427717,0.07692307692307693
3752,"ихтиоз вульгарный. поиск частых мутаций в гене flg, ч. м (ichthyosis vulgaris, gene flg, freq. mut.)",,,0.6054336622064882,0.1
3753,"ихтиоз буллезный. поиск мутаций в гене krt2, м. (ichthyosis bullosa of siemens, gene krt2, mut.)",,,0.6755690393389899,0.14814814814814814
3754,"костная гетероплазия прогрессирующая. поиск мутаций в гене gnas, м. (progressive osseous heteroplasia, poh, gene gnas, mut.)",,,0.6054336622064882,0.1
3755,"краниометафизарная дисплазия. поиск мутаций гена ankh, м. (craniometaphyseal dysplasia, gene ankh, mut.)",,,0.5501297902298927,0.05555555555555555
3756,"краниометафизарная дисплазия. поиск мутаций в «горячих» участках гена ankh, «горяч.» уч. м. (craniometaphyseal dysplasia, gene ankh, hot-point mut.)",,,0.5501297902298927,0.041666666666666664
3757,"краниосиностоз. поиск мутаций в гене msx2, м. (craniosynostosis type 2, gene msx2, mut.)",,,0.6054336622064882,0.11764705882352941
3758,"краниосиностоз. поиск мутаций в гене twist1, м. (craniosynostosis type 2, gene twist1, mut.)",,,0.6054336622064882,0.11764705882352941
3759,"липодистрофия семейная частичная. поиск мутаций гена lmna, м. (familial partial lipodystrophy 2, gene lmna, mut.)",,,0.5501297902298927,0.047619047619047616
3760,"липодистрофия семейная частичная. поиск мутаций в «горячих участках» гена lmna, «горяч.» уч. м. (familial partial lipodystrophy 2, fpld 2, gene lmna, hot-point mut.)",,,0.5501297902298927,0.03571428571428571
3761,"мандибулоакральная дисплазия с липодистрофией. поиск мутаций в экзонах 8, 9 гена lmna, м. (mandibuloacral dysplasia, exons 8, 9 gene lmna, mut.)",,,0.5501297902298927,0.04
3762,"мевалоновая ацидурия. поиск мутаций в гене mvk, м. (mevalonic aciduria, gene mvk, mut.)",,,0.6054336622064882,0.11764705882352941
3763,"метгемоглобинемия, cyb5r3 ч.м. (methemoglobinemia, gene cyb5r3, freq. mut.)",,,0.2847296601362835,0.0
3764,"метгемоглобинемия, cyb5r3 м. (methemoglobinemia, gene cyb5r3, mut.)",,,0.2847296601362835,0.0
3765,"миоклоническая дистония. поиск мутаций в гене sgce, м. (myoclonic dystonia, gene sgce, mut.)",,,0.6054336622064882,0.11764705882352941
3766,"миотоническая дистрофия. поиск частых мутаций в гене dmpk, ч. м. (myotonic dystrophy 1, gene dmpk, freq. mut.)",,,0.9066268960189343,0.03571428571428571
3767,"миотония томсена-беккера. поиск частых мутаций в гене clcn1, ч. м. (myotonia congenita, gene clcn1, freq. mut.)",,,0.6054336622064882,0.1
3768,"муковисцидоз, cftr ч.м.",,,0.0,0.0
3769,"мышечная дистрофия эмери-дрейфуса. поиск мутаций в гене эмерина при х-сцепленной форме, м. (emery-dreifuss muscular dystrophy, x-linked gene emerine, mut.)",,,0.9066268960189343,0.03225806451612903
3770,"мышечная дистрофия эмери-дрейфуса. поиск мутаций в гене lmna, м. (emery-dreifuss muscular dystrophy, gene lmna, mut.)",,,0.9066268960189343,0.038461538461538464
3771,"мышечная дистрофия эмери-дрейфуса. поиск мутаций в гене fhl1, м. (emery-dreifuss muscular dystrophy, gene fhl1, mut.)",,,0.9066268960189343,0.038461538461538464
3772,"мышечная дистрофия, тип фукуяма. поиск мутаций в гене fktn, м. (muscular dystrophy fukuyama-type, gene fktn, mut.)",,,0.9066268960189343,0.037037037037037035
3773,"мышечная дистрофия дюшенна-беккера. лайонизация х-хромосомы у девочек (duchenne muscular dystrophy, x-lyonization, girls)",,,1.26577224518721,0.1
3774,"мышечная дистрофия дюшенна-беккера. поиск делеции в гене дистрофина у мальчиков (duchenne muscular dystrophy, dystrophin gene deletion, boys)",,,1.5868716230986186,0.125
3775,"нанизм mulibray. поиск мутаций в гене trim37, м. (muscle-liver-brain-eye, gene trim37, mut.)",,,0.6054336622064882,0.125
3776,"нарушения детерминации пола. анализ наличия гена sry, м. (disorders sex determination, analysis gene sry, mut.)",,,0.6663208896312256,0.05263157894736842
3777,"нарушения детерминации пола. поиск мутаций гена sry, м. (disorders sex determination, gene sry, mut.)",,,0.5501297902298927,0.05
3778,"наследственная моторно-сенсорная нейропатия (болезнь шарко-мари-тута) тип 1, дупликация на хромосоме 17 в области гена рмр22 м.",,,0.8046903769212409,0.0
3779,"наследственная моторно-сенсорная нейропатия (болезнь шарко-мари-тута) тип ii. поиск мутаций в гене nefl, м. (charcot-marie-tooth disease type 2a1, gene nefl, mut.)",,,0.8949985169146374,0.038461538461538464
3780,"невральная амиотрофия (болезнь) шарко-мари-тута 1а, pmp22 (включая нейропатию с параличами от сдавления), делеции и дупликации. (detection of pmp22 gene duplication/deletion for diagnosis charco-marie-tooth 1a/hereditary neuropathy with liability to pressure palsies.)",,,0.9080638358490987,0.04
3781,"наследственная нейропатия с подверженностью параличу от сдавления. поиск мутаций в гене рмр22, м. (hereditary neuropathy with liability to pressure palsies, hnpp, gene рмр22, mut.)",,,0.764380461751784,0.1
3782,"наследственный ангионевротический отек. поиск мутаций в гене c1nh, м. (hereditary angioedema type i, gene c1nh, mut.)",,,0.8143148035286891,0.08695652173913043
3783,"незаращение родничков. поиск мутаций в гене alx4, м. (parietal foramina, pfm, gene alx4, mut.)",,,0.6054336622064882,0.1111111111111111
3784,"нейтропения. поиск мутаций в гене ela2, м. (neutropenia severe congenital 1 autosomal dominant, scn1, gene ela2, mut.)",,,0.6054336622064882,0.09523809523809523
3785,"нефронофтиз. поиск мутаций в гене nphp1, м. (nephronophthisis 1, nphp1, gene nphp1, mut.)",,,0.6054336622064882,0.125
3786,"нефротический синдром. поиск мутаций в гене nphs2, м. (nephrotic syndrome type 1, nphs1, gene nphs2, mut.)",,,0.6054336622064882,0.1
3787,"нефротический синдром. поиск мутаций в гене nphs1, м. (nephrotic syndrome type 1, nphs1, gene nphs1, mut.)",,,0.6054336622064882,0.10526315789473684
3788,"нормокалиемический периодический паралич. поиск мутаций в экзоне 13 гена scn4a, м. (normokalemic periodic paralysis, exon 13 gene scn4a, mut.)",,,1.1926672576870587,0.07142857142857142
3789,"окулофарингеальная мышечная дистрофия. поиск частых мутаций в гене rabpn1, ч. м. (oculopharyngeal muscular dystrophy, opmd, gene rabpn1, freq. mut.)",,,0.9066268960189343,0.0
3790,"основные наследственные заболевания (гены cftr, gjb2, pah, smn)",,,0.5170444991728627,0.07692307692307693
3791,"остеопетроз рецессивный (мраморная болезнь костей). поиск мутаций в гене tcirg1, м. (osteopetrosis autosomal recessive 1, optb1, gene tcirg1, mut.)",,,0.6054336622064882,0.08695652173913043
3792,"остеопетроз рецессивный (мраморная болезнь костей). поиск частых мутаций в гене tcirg1, ч. м. (osteopetrosis autosomal recessive 1, optb1, gene tcirg1, freq. mut.)",,,0.6054336622064882,0.07692307692307693
3793,"первичная гипертрофическая остеоартропатия (пахидермопериостоз). поиск мутаций в гене hpgd, м. (hypertrophic osteoarthropathy, primary, autosomal recessive, 1, gene hpgd, mut.)",,,0.6054336622064882,0.08695652173913043
3794,"первичная легочная гипертензия. поиск мутаций в гене bmpr2, м. (primary pulmonary hypertension 1, pph1, gene bmpr2, mut.)",,,0.6054336622064882,0.09523809523809523
3795,"периодическая болезнь. поиск частых мутаций в гене mefv, ч. м. (familial mediterranean fever, fmf, gene mefv, freq. mut.)",,,0.6054336622064882,0.09090909090909091
3796,"периодическая болезнь. поиск мутаций в гене mefv, м. (familial mediterranean fever, fmf, gene mefv, mut.)",,,0.6054336622064882,0.10526315789473684
3797,"пигментная дегенерация сетчатки. поиск мутаций в гене rp2, м. (retinitis pigmentosa, gene rp2, mut.)",,,0.6054336622064882,0.1111111111111111
3798,"пикнодизостоз. поиск мутаций в гене ctsk, м. (pyknodysostosis, pknd, gene ctsk, mut.)",,,0.6054336622064882,0.125
3799,"пневмоторакс первичный спонтанный. поиск мутаций в гене flcn, м. (primary spontaneous pneumothorax, psp, gene flcn, mut.)",,,0.6054336622064882,0.1
3800,"полидактилия. поиск мутаций в гене gli3, м. (polydactyly, gene gli3, mut.)",,,0.6054336622064882,0.13333333333333333
3801,"полидактилия. поиск мутаций в гене shh, м. (polydactyly, gene shh, mut.)",,,0.6054336622064882,0.13333333333333333
3802,"прогерия хатчинсона-гилфорда. поиск мутаций в гене lmna, м. (hutchinson-gilford progeria syndrome, gene lmna, mut.)",,,0.6054336622064882,0.1111111111111111
3803,"псевдоксантома эластическая. поиск частых мутаций в гене abcc6, ч. м. (pseudoxanthoma elasticum, gene abcc6, freq. mut.)",,,0.6054336622064882,0.1
3804,"псевдоксантома эластическая. поиск мутаций в гене abcc6, м. (pseudoxanthoma elasticum, gene abcc6, mut.)",,,0.6054336622064882,0.11764705882352941
3805,"рабдомиолиз (миоглобинурия). поиск мутаций в гене lpin1, м. (myoglobinuria acute recurrent autosomal recessive, gene lpin1, mut.)",,,0.6054336622064882,0.1
3806,"ретиношизис. поиск мутаций в гене rs1, м. (retinoschisis 1 x-linked juvenile, rs1, gene rs1, mut.)",,,0.6054336622064882,0.1111111111111111
3807,"семейная периодическая лихорадка. поиск мутаций в гене tnfrsfia, м. (tnf-receptor-associated periodic syndrome, traps, gene tnfrsfia, mut.)",,,0.6054336622064882,0.1
3808,"семейный гемофагоцитарный лимфогистиоцитоз. поиск частых мутаций в гене unc13d, ч. м. (familial hemophagocytic lymphohistiocytosis, gene unc13d, freq. mut.)",,,0.6054336622064882,0.09090909090909091
3809,"семейный гемофагоцитарный лимфогистиоцитоз. поиск мутаций в гене unc13d, м. (familial hemophagocytic lymphohistiocytosis, gene unc13d, mut.)",,,0.6054336622064882,0.10526315789473684
3810,"семейный гемофагоцитарный лимфогистиоцитоз. поиск мутаций в гене stxbp2, м. (familial hemophagocytic lymphohistiocytosis, gene stxbp2, mut.)",,,0.6054336622064882,0.10526315789473684
3811,"семейный гемофагоцитарный лимфогистиоцитоз. поиск мутаций в гене stx11, м. (familial hemophagocytic lymphohistiocytosis, gene stx11, mut.)",,,0.6054336622064882,0.10526315789473684
3812,"семейный гемофагоцитарный лимфогистиоцитоз. поиск мутаций в гене prf1, м. (familial hemophagocytic lymphohistiocytosis, gene prf1, mut.)",,,0.6054336622064882,0.10526315789473684
3813,"семейный холодовой аутовоспалительный синдром nlrp3 м. (familial cold autoinflamatory syndrome, fcas, gene nlrp3, mut.)",,,0.2847296601362835,0.0
3814,"сенсорная полинейропатия, ngf м. (hereditary sensory and autonomic рolyneuropathy, gene ngf, mut.)",,,0.5043130529429536,0.047619047619047616
3815,"синдром cinca, ген nlrp3 м. (chronic infantile neurologic cutaneous articular, gene nlrp3, mut.)",,,0.5058049205182965,0.0
3816,"синдром tar. поиск мутаций в гене rbm8a, м. (thrombocytopenia-absent radius syndrome, tar-syndrome, gene rbm8a, mut.)",,,0.6054336622064882,0.10526315789473684
3817,"синдром аарскога-скотта (фациогенитальная дисплазия). поиск мутаций в гене fgd1, м. (aarskog-scott syndrome, faciodigitogenital syndrome, faciogenital dysplasia, gene fgd1, mut.)",,,0.6054336622064882,0.09090909090909091
3818,"синдром альстрома. поиск мутаций в «горячих» участках гена alms1, «горяч.» уч. м. (alström syndrome, gene alms1, hot-point mut.)",,,0.5501297902298927,0.041666666666666664
3819,"синдром андерсена. поиск мутаций в гене kcnj2, м. (andersen-tawil syndrome, gene kcnj2, mut.)",,,0.6054336622064882,0.11764705882352941
3820,"синдром антли-бикслера. поиск мутаций в экзоне 9 гена fgfr2, м. (antley-bixler syndrome, abs, exon 9 gene fgfr2, mut.)",,,0.5501297902298927,0.043478260869565216
3821,"синдром апера (акроцефалосиндактилия). поиск частых мутаций в гене fgfr2, ч. м. (apert syndrome, as, gene fgfr2, freq. mut.)",,,0.6054336622064882,0.09090909090909091
3822,"синдром арта. поиск мутаций в гене prps1, м. (art's syndrome, gene prps1, mut.)",,,0.6054336622064882,0.11764705882352941
3823,"синдром банаян-райли-рувальбака. поиск мутаций в гене pten, м. (bannayan-ruvalcaba-riley syndrome, gene pten, mut.)",,,0.8258665530983512,0.034482758620689655
3824,"синдром берта-хога-дьюба (бхд). поиск мутаций в гене flcn, м. (birt-hogg-dube syndrome, bhd, gene flcn, mut.)",,,0.6054336622064882,0.10526315789473684
3825,"синдром боуэна-конради (бкс, цереброгепаторенальный синдром). поиск мутаций в гене emg1, м. (bowen conradi syndrome, bcs, gene emg1, mut.)",,,0.6054336622064882,0.09090909090909091
3826,"синдром бьернстада (синдром курчавых волос). поиск мутаций в гене bcs1l, м. (bjornstad syndrome, gene bcs1l, mut.)",,,0.6054336622064882,0.1
3827,"синдром ваарденбурга. поиск мутаций в гене pax3, м. (waardenburg syndrome, ws, gene pax3, mut.)",,,0.6054336622064882,0.1111111111111111
3828,"синдром ваарденбурга-шаха. поиск мутаций в гене ednrb, м. (waardenburg-shah syndrome, gene ednrb, mut.)",,,0.6054336622064882,0.11764705882352941
3829,"синдром ван дер вуда. поиск мутаций в гене irf6, м. (van der woude syndrome, gene irf6, mut.)",,,0.6054336622064882,0.09523809523809523
3830,"синдром вискотта-олдрича (сво). поиск мутаций в гене was, м. (wiskott-aldrich syndrome, was, gene was, mut.)",,,0.6054336622064882,0.1111111111111111
3831,"синдром германски-пудлака (альбинизм глазо-кожный с геморрагическим диатезом и пигментацией ретикуло-эндотелиальных клеток). поиск частых мутаций в гене hps1, ч. м. (albinism оculocutaneous, hermansky-pudlak тype, gene hps1, freq. mut.)",,,0.6054336622064882,0.06451612903225806
3832,"синдром грейга (семейный гипертелоризм). поиск мутаций в гене gli3, м. (greig syndrome, gene gli3, mut.)",,,0.6054336622064882,0.10526315789473684
3833,"синдром грисцелли. поиск мутаций в гене rab27a, м. (griscelli syndrome, gene rab27a, mut.)",,,0.6054336622064882,0.11764705882352941
3834,"синдром джексона-вейсса. поиск мутаций в экзоне 9 гена fgfr2 и экзоне 7a гена fgfr1, м. (jackson-weiss syndrome, jws, exon 9 gene fgfr2, exon 7a gene fgfr1, mut.)",,,1.1002595804597854,0.037037037037037035
3835,"синдром жубера (сж). анализ числа копий гена nphp1 (joubert syndrome, cerebelloparenchymal disorder iv, cpd iv, classic joubert syndrome, joubert syndrome type a, joubert-boltshauser syndrome, pure joubert syndrome, gene nphp1, mut.)",,,0.5674298411191937,0.03333333333333333
3836,"синдром карпентера (акроцефалополисиндактилия второго типа). поиск мутаций в гене rab23, м. (carpenter syndrome, gene rab23, mut.)",,,0.6054336622064882,0.1
3837,"синдром кератита-ихтиоза-тугоухости (кид-синдром). поиск мутаций в гене gjb2, м. (keratitis-ichthyosis-deafness syndrome, kid syndrome, gene gjb2, mut.)",,,0.901114090893665,0.030303030303030304
3838,"синдром клиппеля-фейля (синдром короткой шеи). поиск мутаций в гене gdf6, м. (klippel-feil syndrome, gene gdf6, mut.)",,,0.6054336622064882,0.1
3839,"синдром коккейна. поиск мутаций в гене ercc6, м. (cockayne syndrome, gene ercc6, mut.)",,,0.6054336622064882,0.11764705882352941
3840,"синдром костелло. поиск мутаций в гене hras, м. (costello syndrome, gene hras, mut.)",,,0.8459623092257094,0.05555555555555555
3841,"синдром коффина-лоури (скл). поиск мутаций в гене rps6ka3, м. (coffin-lowry syndrome, gene rps6ka3, mut.)",,,0.6054336622064882,0.1111111111111111
3842,"синдром краниофациальной дисморфии-тугоухости-ульнарной девиации кистей. поиск мутаций в гене pax3, м. (craniofacial-deafness-hand syndrome, cdhs, gene pax3, mut.)",,,0.6054336622064882,0.09523809523809523
3843,"синдром криглера-найяра (скн, семейная желтуха). поиск мутаций в гене ugt1, м. (crigler-najjer syndrome, gene ugt1, mut.)",,,0.6054336622064882,0.1
3844,"синдром крузона. поиск мутаций в экзонах 7 и 9 гена fgfr2, м. (crouzon syndrome, exons 7, 9 gene fgfr2, mut.)",,,0.5501297902298927,0.04
3845,"синдром крузона с черным акантозом. поиск мутаций в экзоне 10 гена fgfr3, м. (crouzon syndrome with acanthosis nigrican, can, exon 10 gene fgfr3, mut.)",,,0.5501297902298927,0.034482758620689655
3846,"синдром макла-уэллса nlrp3 м. (muckle-wells syndrome, mws, gene nlrp3, mut.)",,,0.2847296601362835,0.0
3847,"синдром маклеода. поиск мутаций в гене xk, м. (mcleod syndrome, gene xk, mut.)",,,0.6054336622064882,0.11764705882352941
3848,"синдром моуат-вильсон. поиск мутаций в гене zeb2, м. (mowat-wilson syndrome, gene zeb2, mut.)",,,0.6054336622064882,0.11764705882352941
3849,"синдром ниймеген, nbn ч.м. (nijmegen breakage syndrome, nbs, gene nbn, freq. mut.)",,,0.2847296601362835,0.0
3850,"синдром ногтей-надколенника (остеониходисплазия). поиск мутаций в гене lmx1b, м. (nail-patella syndrome, nps, onychoosteodysplasia, gene lmx1b, mut.)",,,0.6054336622064882,0.1
3851,"синдром ослера-рaндю-веберa (наследственная геморрагическая телеангиэктазия). поиск мутаций в гене eng, м. (rendu-osler-weber disease, gene eng, mut.)",,,0.6054336622064882,0.1
3852,"синдром паллистера. поиск мутаций в гене tbx3, м. (pallister w syndrome, gene tbx3, mut.)",,,0.6054336622064882,0.1111111111111111
3853,"синдром паллистера-холла. поиск мутаций в гене gli3, м. (pallister-hall syndrome, gene gli3, mut.)",,,0.6054336622064882,0.11764705882352941
3854,"синдром подколенного птеригиума. поиск мутаций в гене irf6, м. (popliteal pterygium syndrome, pps, gene irf6, mut.)",,,0.6054336622064882,0.1
3855,"синдром пфайффера. поиск мутаций в экзонах 7, 9 гена fgfr2 и экзоне 7a гена fgfr1, м. (pfeiffer syndrome, exons 7, 9 gene fgfr2, exon 7a gene fgfr1, mut.)",,,1.1002595804597854,0.034482758620689655
3856,"синдром ретта. поиск мутаций в гене mecp2, м. (retts syndrome, gene mecp2, mut.)",,,0.6054336622064882,0.11764705882352941
3857,"синдром сетре-чотзена. поиск мутаций в гене twist1, м. (saethre-chotzen syndrome, gene twist1, mut.)",,,0.6054336622064882,0.11764705882352941
3858,"синдром сильвера. поиск мутаций в гене bscl2, м. (silver syndrome, gene bscl2, mut.)",,,0.6054336622064882,0.11764705882352941
3859,"синдром симпсона-голаби-бемель. поиск мутаций в гене gpc3, м. (simpson-golabi-behmel syndrome, type 1, sgbs1, gene gpc3, mut.)",,,0.6054336622064882,0.1
3860,"синдром смита-лемли-опица (слос). поиск мутаций в гене dhcr7, м. (smith-lemli-opitz syndrome, gene dhcr7, mut.)",,,0.6054336622064882,0.1111111111111111
3861,"синдром тестикулярной феминизации (стф, синдром морриса). поиск мутаций в гене ar, м. (testicular feminization syndrome, gene ar, mut.)",,,0.6054336622064882,0.09523809523809523
3862,"синдром тричера-коллинза-франческетти (мандибуло-фациальный дизостоз). поиск мутаций в гене tcof1, м. (treacher-collins syndrome, franceschetti-klein syndrome, mandibulofacial dysostosis without limb anomalies, gene tcof1, mut.)",,,0.6054336622064882,0.08
3863,"синдром хиппеля-линдау (церебро-ретино-висцеральный ангиоматоз). определение числа копий гена vhl, м. (von hippel-lindau syndrome, vhl, von hippel-lindau hereditary cancer syndrome, gene vhl, copy number variation gene vhl, mut.)",,,0.9594900648419213,0.03333333333333333
3864,"синдром хиппеля-линдау (церебро-ретино-висцеральный ангиоматоз). поиск мутаций в гене vhl, м. (von hippel-lindau syndrome, vhl, von hippel-lindau hereditary cancer syndrome, gene vhl, mut.)",,,0.8017766147530274,0.04
3865,"синдром швахмана-даймонда. поиск частых мутаций в гене sbds1, ч. м. (shwachman-diamond syndrome, gene sbds1, freq. mut.)",,,0.6054336622064882,0.1
3866,"синдром швахмана-даймонда. поиск мутаций в гене sbds, м. (shwachman-diamond syndrome, gene sbds, mut.)",,,0.6054336622064882,0.11764705882352941
3867,"синдром элерса-данло, тип vi. поиск частых мутаций в гене plod, ч. м. (ehlers-danlos syndrome, type vi, gene plod, freq. mut.)",,,0.6054336622064882,0.08333333333333333
