,source,chapter,analysis_name,analysis_cost,analysis_comment
3836,helix.by,Все комплексные исследования,лабораторный скрининг риска опухоли яичников,80.19,"СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Раковый антиген СА 125; Общий анализ крови (ОАК), автоматизированный; Щелочная фосфатаза (ЩФ); C-реактивный белок (CRP); Фибриноген; HE4"
3837,helix.by,Все комплексные исследования,лабораторный скрининг риска опухоли молочной железы,129.71,"СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Раковый антиген СА 15-3; Общий анализ крови (ОАК), автоматизированный; Щелочная фосфатаза (ЩФ); C-реактивный белок (CRP); Фибриноген; Определение генетической предрасположенности к BRCA-ассоциированному раку молочной железы и яичников"
3838,helix.by,Все комплексные исследования,лабораторный скрининг риска опухоли предстательной железы,44.48,Простат-специфический антиген общий (ПСА общ.); Простат-специфический антиген свободный (ПСА св.); Щелочная фосфатаза (ЩФ); C-реактивный белок (CRP); Фибриноген
3839,helix.by,Все комплексные исследования,паразитарные исследования дети,54.71,"UPD. Токсокара, антитела IgG; Лямблии, суммарные антитела; UPD. Аскариды, антитела IgG; Амёба (Entamoeba histolytica), антитела IgG"
3840,helix.by,Все комплексные исследования,липидный профиль скрининг,10.1,Холестерин; Триглицериды; ЛПВП-холестерин (HDL); ЛПНП-холестерин (LDL)
3841,helix.by,Все комплексные исследования,биохимия крови развернутая,64.03,Аланинаминотрансфераза (АЛТ); Альбумин; Альфа-амилаза; Аспартатаминотрансфераза (АСТ); Общий белок; Билирубин общий; Билирубин прямой; Гамма-глутамилтрансфераза (ГГТ); Железо сывороточное; Холестерин; Глюкоза (сыворотка); Мочевина; Мочевая кислота; Триглицериды; Щелочная фосфатаза (ЩФ); Креатинфосфокиназа (КФК); Панкреатическая амилаза; Кальций общий; Креатинин; Фосфор неорганический; Лактатдегидрогеназа (ЛДГ); ЛПВП-холестерин (HDL); ЛПНП-холестерин (LDL); C-реактивный белок (CRP); Магний; Липаза; Натрий ионизированный; Калий ионизированный; Хлор ионизированный
3842,helix.by,Все комплексные исследования,подготовка к школе,32.41,"СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Общий анализ крови (ОАК), автоматизированный; Глюкоза (сыворотка); UPD. Аскариды, антитела IgG; Общий анализ мочи (микроскопия осадка); Общий анализ мочи (физико-химические свойства)"
3843,helix.by,Все комплексные исследования,школьный 7-11 лет,56.4,"Тиреотропный гормон (ТТГ); СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Аланинаминотрансфераза (АЛТ); Аспартатаминотрансфераза (АСТ); Общий белок; Билирубин общий; Билирубин прямой; Общий анализ крови (ОАК), автоматизированный; Глюкоза (сыворотка); Мочевина; Щелочная фосфатаза (ЩФ); Кальций общий; Креатинин; Антистрептолизин-О (АСЛ-О); C-реактивный белок (CRP); Натрий ионизированный; Калий ионизированный; Хлор ионизированный; Общий анализ мочи (микроскопия осадка); Общий анализ мочи (физико-химические свойства)"
3844,helix.by,Все комплексные исследования,студенческий,59.77,"Тиреотропный гормон (ТТГ); СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Аланинаминотрансфераза (АЛТ); Аспартатаминотрансфераза (АСТ); Общий белок; Билирубин общий; Билирубин прямой; Гамма-глутамилтрансфераза (ГГТ); Общий анализ крови (ОАК), автоматизированный; Холестерин; Глюкоза (сыворотка); Мочевина; Щелочная фосфатаза (ЩФ); Креатинфосфокиназа (КФК); Кальций общий; Креатинин; C-реактивный белок (CRP); Натрий ионизированный; Калий ионизированный; Хлор ионизированный; Общий анализ мочи (микроскопия осадка); Общий анализ мочи (физико-химические свойства)"
3845,helix.by,Все комплексные исследования,биохимия мочи суточной,40.0,Альфа-амилаза (диастаза мочи); Мочевая кислота (моча); Кальций (суточная моча); Креатинин (моча); Неорганический фосфор (моча); Магний (суточная моча); Калий ионизированный (моча); Натрий ионизированный (моча); Кальций ионизированный (моча); Хлор ионизированный (моча); Глюкоза (моча)
3846,helix.by,Все комплексные исследования,скрининг остеопороза,142.09,"Остеокальцин; Паратгормон; Кальций общий; Фосфор неорганический; Маркер ремоделирования костей (Total PINP); 1,25 дигидроксивитамин D(Х160)"
3847,helix.by,Все комплексные исследования,скрининг заболеваний надпочечников,125.02,Кортизол; Адренокортикотропный гормон (АКТГ); Тестостерон свободный; Альдостерон; Натрий ионизированный; Калий ионизированный; Хлор ионизированный; Ренин активный
3848,helix.by,Все комплексные исследования,диагностика синдрома поликистозных яичников спкя скрининг базовый,75.36,Тиреотропный гормон (ТТГ); Лютеинизирующий гормон (ЛГ); Пролактин; Секс-cвязывающий глобулин; Тестостерон общий; Фолликулостимулирующий гормон (ФСГ); Альбумин
3849,helix.by,Все комплексные исследования,программа по снижению веса,207.65,"Тиреотропный гормон (ТТГ); СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Общий витамин D (25-ОН витамин D); Инсулин; Аланинаминотрансфераза (АЛТ); Альбумин; Аспартатаминотрансфераза (АСТ); Общий белок; Билирубин общий; Железо сывороточное; Общий анализ крови (ОАК), автоматизированный; Холестерин; Глюкоза (сыворотка); Мочевина; Мочевая кислота; Триглицериды; Щелочная фосфатаза (ЩФ); Кальций общий; Креатинин; Лактатдегидрогеназа (ЛДГ); ЛПВП-холестерин (HDL); ЛПНП-холестерин (LDL); C-реактивный белок (CRP); Лептин; Гликированный гемоглобин; Ферритин; Соматотропный гормон; Общий анализ мочи (микроскопия осадка); Общий анализ мочи (физико-химические свойства)"
3850,helix.by,Все комплексные исследования,гормональный статус спортсмена,194.16,Тиреотропный гормон (ТТГ); Лютеинизирующий гормон (ЛГ); Пролактин; Инсулин; Кортизол; Секс-cвязывающий глобулин; Тестостерон общий; Фолликулостимулирующий гормон (ФСГ); Тироксин свободный (Т4 св.); Эстрадиол; Тестостерон свободный; Инсулиноподобный фактор роста-1 (IGF-1); Соматотропный гормон
3851,helix.by,Все комплексные исследования,мой малыш 0 - 5 лет,82.33,"СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Общий витамин D (25-ОН витамин D); Общий иммуноглобулин E; Билирубин прямой; Общий анализ крови (ОАК), автоматизированный; Мочевина; Кальций общий; Креатинин; C-реактивный белок (CRP); Ферритин; Общий анализ мочи (микроскопия осадка); Общий анализ мочи (физико-химические свойства)"
3852,helix.by,Все комплексные исследования,подросток  12-16 лет,75.78,"Тиреотропный гормон (ТТГ); СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Общий витамин D (25-ОН витамин D); Аланинаминотрансфераза (АЛТ); Аспартатаминотрансфераза (АСТ); Общий белок; Билирубин общий; Общий анализ крови (ОАК), автоматизированный; Глюкоза (сыворотка); Мочевина; Щелочная фосфатаза (ЩФ); Кальций общий; Креатинин; Ревматоидный фактор; Общий анализ мочи (микроскопия осадка); Общий анализ мочи (физико-химические свойства)"
3853,helix.by,Все комплексные исследования,спортивный,59.11,"СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Аланинаминотрансфераза (АЛТ); Альбумин; Аспартатаминотрансфераза (АСТ); Общий белок; Билирубин общий; Железо сывороточное; Общий анализ крови (ОАК), автоматизированный; Холестерин; Глюкоза (сыворотка); Мочевина; Триглицериды; Креатинфосфокиназа (КФК); Кальций общий; Креатинин; Лактатдегидрогеназа (ЛДГ); ЛПВП-холестерин (HDL); ЛПНП-холестерин (LDL); C-реактивный белок (CRP); Магний; МНО (INR); Калий ионизированный"
3854,helix.by,Все комплексные исследования,"планирование беременности развернутое, мужчины",201.82,"СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Общий витамин D (25-ОН витамин D); HBsAg (австралийский антиген, поверхностный, кол.); ПЦР. Mycoplasma genitalium (соскоб, кач. опред.); ПЦР. Trichomonas vaginalis (соскоб, кач. опред.); ПЦР. Нейсcерия гонорея (Neisseria gonorrhoeae) (соскоб, кач. ); Общий анализ крови (ОАК), автоматизированный; ПЦР. Chlamydia trachomatis (соскоб, кач. опред.); Вирус гепатита С (Anti-HCV), антитела; Ферритин; Мануальный подсчет лейкоцитарной формулы, венозная кровь; Исследование клинического материала на ВИЧ/СПИД; Гомоцистеин; Общий анализ мочи (микроскопия осадка); Общий анализ мочи (физико-химические свойства); Сифилис, суммарные антитела к Treponema pallidum (ИФА, качеств. опр.)"
3855,helix.by,Все комплексные исследования,профосмотр,48.8,"HBsAg (австралийский антиген, поверхностный, кол.); Вирус гепатита С (Anti-HCV), антитела; Исследование клинического материала на ВИЧ/СПИД; Сифилис, суммарные антитела к Treponema pallidum (ИФА, качеств. опр.)"
3856,helix.by,Все комплексные исследования,ваш ответ вирусам,58.46,"СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Общий витамин D (25-ОН витамин D); Общий анализ крови (ОАК), автоматизированный; C-реактивный белок (CRP); Комплемент С3с; Комплемент С4"
3857,helix.by,Все комплексные исследования,перед назначением оральных контрацептивов,104.36,"Тиреотропный гормон (ТТГ); СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Пероксидаза щитовидной железы, аутоантитела (АТПО); Раковый антиген СА 125; Аланинаминотрансфераза (АЛТ); Альбумин; Аспартатаминотрансфераза (АСТ); Билирубин общий; Билирубин прямой; Гамма-глутамилтрансфераза (ГГТ); Общий анализ крови (ОАК), автоматизированный; Глюкоза (сыворотка); Мочевина; Щелочная фосфатаза (ЩФ); Креатинин; Натрий ионизированный; Активированное частичное тромбопластиновое время (АЧТВ); МНО (INR); Фибриноген; Тромбиновое время (ТВ); Калий ионизированный"
3858,helix.by,Все комплексные исследования,диагностика рисков тромбобразования,319.29,"СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Общий анализ крови (ОАК), автоматизированный; D-димер; Активированное частичное тромбопластиновое время (АЧТВ); МНО (INR); Волчаночный антикоагулянт (ВА). Скрининг тест; Антитромбин III; Гомоцистеин; Протеин S; Протеин C"
3859,helix.by,Все комплексные исследования,выбор оральных контрацептивов,78.43,Лютеинизирующий гормон (ЛГ); Пролактин; Дегидроэпиандростерон-сульфат (ДГЭА-сульфат); Тестостерон общий; Фолликулостимулирующий гормон (ФСГ); Эстрадиол; UPD. 17-альфа-оксипрогестерон
3860,helix.by,Все комплексные исследования,диагностика нарушений менструального цикла скрининг,58.57,Тиреотропный гормон (ТТГ); Лютеинизирующий гормон (ЛГ); Пролактин; Фолликулостимулирующий гормон (ФСГ); Эстрадиол
3861,helix.by,Все комплексные исследования,диагностика нарушений менструального цикла расширенный,87.27,Тиреотропный гормон (ТТГ); Лютеинизирующий гормон (ЛГ); Пролактин; Дегидроэпиандростерон-сульфат (ДГЭА-сульфат); Тестостерон общий; Фолликулостимулирующий гормон (ФСГ); Эстрадиол; UPD. 17-альфа-оксипрогестерон
3862,helix.by,Все комплексные исследования,я - вегетарианец первичное обследование,34.6,Витамин В12 (цианокобаламин); Общий белок; Железо сывороточное; Глюкоза (сыворотка); Мочевина; Кальций общий; Креатинин; Фосфор неорганический
3863,helix.by,Все комплексные исследования,я - вегетарианец расширенное обследование,169.33,"Тиреотропный гормон (ТТГ); СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Общий витамин D (25-ОН витамин D); Витамин В12 (цианокобаламин); Тестостерон общий; Аланинаминотрансфераза (АЛТ); Альбумин; Аспартатаминотрансфераза (АСТ); Общий белок; Билирубин общий; Железо сывороточное; Общий анализ крови (ОАК), автоматизированный; Холестерин; Глюкоза (сыворотка); Мочевина; Мочевая кислота; Триглицериды; Кальций общий; Креатинин; Фосфор неорганический; Фолиевая кислота; ЛПВП-холестерин (HDL); ЛПНП-холестерин (LDL); Магний; Ферритин; Гомоцистеин"
3864,helix.by,Все комплексные исследования,диагностика синдрома поликистозных яичников спкя,120.29,Тиреотропный гормон (ТТГ); Лютеинизирующий гормон (ЛГ); Пролактин; Дегидроэпиандростерон-сульфат (ДГЭА-сульфат); Инсулин; Секс-cвязывающий глобулин; Тестостерон общий; Фолликулостимулирующий гормон (ФСГ); Глюкоза (сыворотка); Тестостерон свободный; UPD. 17-альфа-оксипрогестерон
3865,helix.by,Все комплексные исследования,железодефицит,28.68,"Железо сывороточное; Общий анализ крови (ОАК), автоматизированный; Ферритин; Анализ крови на ретикулоциты; Общая железосвязывающая способность (ОЖСС)"
3866,helix.by,Все комплексные исследования,витамин d и минералы,50.86,Общий витамин D (25-ОН витамин D); Железо сывороточное; Фосфор неорганический; Натрий ионизированный; Кальций ионизированный; Калий ионизированный; Хлор ионизированный
3867,helix.by,Все комплексные исследования,витамины и минералы,89.84,Общий витамин D (25-ОН витамин D); Витамин В12 (цианокобаламин); Железо сывороточное; Фосфор неорганический; Фолиевая кислота; Натрий ионизированный; Кальций ионизированный; Калий ионизированный; Хлор ионизированный
3868,helix.by,Все комплексные исследования,контроль выпадения волос,79.67,"Тиреотропный гормон (ТТГ); Общий витамин D (25-ОН витамин D); Ферритин; Цинк (сыворотка,кол.опр.)"
3869,helix.by,Все комплексные исследования,женское здоровье 30+,205.69,"Тиреотропный гормон (ТТГ); СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Пероксидаза щитовидной железы, аутоантитела (АТПО); Общий витамин D (25-ОН витамин D); Раковый антиген СА 15-3; Раковый антиген СА 125; HBsAg (австралийский антиген, поверхностный, кол.); Аланинаминотрансфераза (АЛТ); Аспартатаминотрансфераза (АСТ); Общий белок; Билирубин общий; Общий анализ крови (ОАК), автоматизированный; Холестерин; Глюкоза (сыворотка); Кальций общий; Фосфор неорганический; ЛПВП-холестерин (HDL); ЛПНП-холестерин (LDL); Кальций ионизированный; Вирус гепатита С (Anti-HCV), антитела; Микроскопическое исследование отделяемого мочеполовых органов (мазок на флору); Исследование клинического материала на ВИЧ/СПИД; Гомоцистеин; Сифилис, суммарные антитела к Treponema pallidum (ИФА, качеств. опр.)"
3870,helix.by,Все комплексные исследования,мужское здоровье 30+,156.04,"Тиреотропный гормон (ТТГ); СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Тестостерон общий; Аланинаминотрансфераза (АЛТ); Аспартатаминотрансфераза (АСТ); Общий белок; Билирубин общий; Гамма-глутамилтрансфераза (ГГТ); Общий анализ крови (ОАК), автоматизированный; Холестерин; Глюкоза (сыворотка); ПЦР. Вирус гепатита В (кровь, кач. опред.); Мочевая кислота; Триглицериды; ЛПВП-холестерин (HDL); ЛПНП-холестерин (LDL); Гликированный гемоглобин; ПЦР. РНК вируса гепатита С (кровь, кач. опред., Real-time); Исследование клинического материала на ВИЧ/СПИД; Гомоцистеин"
3871,helix.by,Все комплексные исследования,развернутое обследование щитовидной железы,69.59,"Тиреотропный гормон (ТТГ); Тиреоглобулин (ТГ); Пероксидаза щитовидной железы, аутоантитела (АТПО); Трийодтиронин общий (Т3 общ.); Трийодтиронин свободный (Т3 св.); Тироксин общий (Т4 общ.); Тироксин свободный (Т4 св.)"
3872,helix.by,Все комплексные исследования,первичное обследование щитовидной железы,32.43,"Тиреотропный гормон (ТТГ); Пероксидаза щитовидной железы, аутоантитела (АТПО); Тироксин свободный (Т4 св.)"
3873,helix.by,Все комплексные исследования,скрининг аутоиммунных заболеваний щитовидной железы,77.24,"Тиреотропный гормон (ТТГ); Пероксидаза щитовидной железы, аутоантитела (АТПО); Тиреоглобулин, аутоантитела (АТТГ); Трийодтиронин свободный (Т3 св.); Тироксин свободный (Т4 св.); Антитела к ТТГ-рецептору"
3874,helix.by,Все комплексные исследования,оценка онкориска женщины,338.66,"СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Нейрон-специфическая энолаза (NSE); Хорионический гонадотропин (бета-ХГЧ); Онкомаркер S-100; Альфа-фетопротеин (AFP, АФП); CYFRA СА 21-1 (фрагмент цитокератина 19); Раковый антиген СА 72-4; Раковый антиген СА 15-3; Раковый антиген СА 19-9; Раковый антиген СА 125; Раково-эмбриональный антиген (РЭА, СЕА); Общий анализ крови (ОАК), автоматизированный; Щелочная фосфатаза (ЩФ); C-реактивный белок (CRP); Фибриноген; HE4; Определение генетической предрасположенности к BRCA-ассоциированному раку молочной железы и яичников"
3875,helix.by,Все комплексные исследования,оценка онкориска мужчины,198.57,"СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Нейрон-специфическая энолаза (NSE); Простат-специфический антиген общий (ПСА общ.); Онкомаркер S-100; Альфа-фетопротеин (AFP, АФП); CYFRA СА 21-1 (фрагмент цитокератина 19); Раковый антиген СА 72-4; Раковый антиген СА 19-9; Простат-специфический антиген свободный (ПСА св.); Раково-эмбриональный антиген (РЭА, СЕА); Общий анализ крови (ОАК), автоматизированный; Щелочная фосфатаза (ЩФ); C-реактивный белок (CRP); Фибриноген"
3876,helix.by,Все комплексные исследования,гормональное мужское здоровье,94.56,Лютеинизирующий гормон (ЛГ); Пролактин; Дегидроэпиандростерон-сульфат (ДГЭА-сульфат); Секс-cвязывающий глобулин; Тестостерон общий; Фолликулостимулирующий гормон (ФСГ); Тестостерон свободный; UPD. 17-альфа-оксипрогестерон
3877,helix.by,Все комплексные исследования,андрогенный статус,73.78,Дегидроэпиандростерон-сульфат (ДГЭА-сульфат); Секс-cвязывающий глобулин; Тестостерон общий; Тестостерон свободный; UPD. 17-альфа-оксипрогестерон; Андростендион
3878,helix.by,Все комплексные исследования,контроль первой фазы мц и предовуляционного периода,49.73,Лютеинизирующий гормон (ЛГ); Пролактин; Фолликулостимулирующий гормон (ФСГ); Эстрадиол
3879,helix.by,Все комплексные исследования,мониторинг течения беременности 1-13 неделя,107.83,"СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; HBsAg (австралийский антиген, поверхностный, кол.); Аланинаминотрансфераза (АЛТ); Аспартатаминотрансфераза (АСТ); Общий белок; Билирубин общий; Билирубин прямой; Железо сывороточное; Общий анализ крови (ОАК), автоматизированный; Холестерин; Глюкоза (сыворотка); Мочевина; Щелочная фосфатаза (ЩФ); Креатинин; Вирус гепатита С (Anti-HCV), антитела; Определение группы крови по системе АВО и резус-фактора; Исследование клинического материала на ВИЧ/СПИД; Общий анализ мочи (микроскопия осадка); Общий анализ мочи (физико-химические свойства); Сифилис, суммарные антитела к Treponema pallidum (ИФА, качеств. опр.)"
3880,helix.by,Все комплексные исследования,мониторинг течения беременности iii триместр,152.78,"СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; HBsAg (австралийский антиген, поверхностный, кол.); Общий анализ крови (ОАК), автоматизированный; Глюкоза (сыворотка); D-димер; Вирус гепатита С (Anti-HCV), антитела; Активированное частичное тромбопластиновое время (АЧТВ); МНО (INR); Фибриноген; Общий анализ мочи (микроскопия осадка); Общий анализ мочи (физико-химические свойства); Эстриол свободный (08-056); Плацентарный лактоген (08-034)"
3881,helix.by,Все комплексные исследования,базовое исследование функции щитовидной железы,18.27,Тиреотропный гормон (ТТГ); Тироксин свободный (Т4 св.)
3882,helix.by,Все комплексные исследования,очаговые образование в щитовидной железе,104.73,"Тиреотропный гормон (ТТГ); Пероксидаза щитовидной железы, аутоантитела (АТПО); Паратгормон; Трийодтиронин свободный (Т3 св.); Тироксин свободный (Т4 св.); Антитела к ТТГ-рецептору; Кальцитонин (hCT)"
3883,helix.by,Все комплексные исследования,гормональный женщины,112.18,Тиреотропный гормон (ТТГ); Лютеинизирующий гормон (ЛГ); Пролактин; Дегидроэпиандростерон-сульфат (ДГЭА-сульфат); Кортизол; Секс-cвязывающий глобулин; Тестостерон общий; Фолликулостимулирующий гормон (ФСГ); Эстрадиол; UPD. 17-альфа-оксипрогестерон
3884,helix.by,Все комплексные исследования,контроль второй фазы мц,48.55,Лютеинизирующий гормон (ЛГ); Прогестерон; Пролактин; Фолликулостимулирующий гормон (ФСГ)
3885,helix.by,Все комплексные исследования,диагностика гипертиреоза,48.09,Тиреотропный гормон (ТТГ); Трийодтиронин свободный (Т3 св.); Тироксин свободный (Т4 св.); Антитела к ТТГ-рецептору
3886,helix.by,Все комплексные исследования,диагностика гипотиреоза,46.56,"Тиреотропный гормон (ТТГ); Пероксидаза щитовидной железы, аутоантитела (АТПО); Тиреоглобулин, аутоантитела (АТТГ); Трийодтиронин свободный (Т3 св.)"
3887,helix.by,Все комплексные исследования,здоровое сердце скрининг,79.66,"Тиреотропный гормон (ТТГ); СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Аланинаминотрансфераза (АЛТ); Аспартатаминотрансфераза (АСТ); Общий анализ крови (ОАК), автоматизированный; Холестерин; Глюкоза (сыворотка); Мочевина; Триглицериды; Креатинфосфокиназа (КФК); Кальций общий; Креатинин; Лактатдегидрогеназа (ЛДГ); ЛПВП-холестерин (HDL); ЛПНП-холестерин (LDL); C-реактивный белок (CRP); Магний; Натрий ионизированный; Кальций ионизированный; Активированное частичное тромбопластиновое время (АЧТВ); Калий ионизированный; Хлор ионизированный"
3888,helix.by,Все комплексные исследования,железодефицитная анемия и её контроль,35.3,"СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Железо сывороточное; Общий анализ крови (ОАК), автоматизированный; Трансферрин; Ферритин; Анализ крови на ретикулоциты; Общая железосвязывающая способность (ОЖСС)"
3889,helix.by,Все комплексные исследования,ваш гуморальный иммунитет,52.24,"СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Общий иммуноглобулин E; Общий анализ крови (ОАК), автоматизированный; Иммуноглобулин M; Иммуноглобулин G; Комплемент С3с; Комплемент С4; Иммуноглобулин A"
3890,helix.by,Все комплексные исследования,паразитарные исследования,97.7,"UPD. Токсокара, антитела IgG; Свиной цепень, антитела IgG; Трихинелла, антитела IgG; UPD. Эхинококк, антитела IgG; Лямблии, суммарные антитела; UPD. Аскариды, антитела IgG; Амёба (Entamoeba histolytica), антитела IgG"
3891,helix.by,Все комплексные исследования,укус клеща,41.77,"UPD. Боррелии (Лайм-Боррелиоз), IgG; UPD. Боррелии (Лайм-Боррелиоз), IgМ; UPD. Вирус клещевого энцефалита, IgG; UPD. Вирус клещевого энцефалита, IgМ"
3892,helix.by,Все комплексные исследования,уровень стресса,38.01,Тиреотропный гормон (ТТГ); Пролактин; Кортизол; C-реактивный белок (CRP); Магний
3893,helix.by,Все комплексные исследования,диагностика сахарного диабета 2,51.84,С-пептид; Инсулин; Глюкоза (сыворотка); Гликированный гемоглобин
3894,helix.by,Все комплексные исследования,обследование на иппп,120.71,"ПЦР. Гарднерелла вагиналис (Gardnerella vaginalis, соскоб, кач. опред.); ПЦР. Вирус простого герпеса 1/2 типа (соскоб, кач. опред.); ПЦР. Вирус папилломы человека высок. онкоген. риска (соскоб, кач. опред.); ПЦР. Trichomonas vaginalis/Neisseria gonorrhoeae (соскоб, кач. опред.); ПЦР. C. trachomatis/Ureaplasma spp./Mycoplasma genitalium (соскоб, кач. опред.); ПЦР. Candida albicans /Candida glabrata/Candida krusei (соскоб, кач. опред.)"
3895,helix.by,Все комплексные исследования,развернутое обследование на иппп,209.98,"HBsAg (австралийский антиген, поверхностный, кол.); UPD. Хламидия трахоматис (Chlamydia trachomatis), IgG; UPD. Хламидия трахоматис (Chlamydia trachomatis), IgM; ПЦР. Гарднерелла вагиналис (Gardnerella vaginalis, соскоб, кач. опред.); ПЦР. Вирус простого герпеса 1/2 типа (соскоб, кач. опред.); ПЦР. Цитомегаловирус (соскоб, кач. опред.); Вирус гепатита С (Anti-HCV), антитела; ПЦР. Вирус папилломы человека высок. онкоген. риска (соскоб, кач. опред.); UPD. Хламидия трахоматис (Chlamydia trachomatis), IgA; ПЦР. Trichomonas vaginalis/Neisseria gonorrhoeae (соскоб, кач. опред.); ПЦР. C. trachomatis/Ureaplasma spp./Mycoplasma genitalium (соскоб, кач. опред.); Исследование клинического материала на ВИЧ/СПИД; ПЦР. Candida albicans /Candida glabrata/Candida krusei (соскоб, кач. опред.); Сифилис, суммарные антитела к Treponema pallidum (ИФА, качеств. опр.)"
3896,helix.by,Все комплексные исследования,наследственная тромбофилия генная мутация,157.58,Гомоцистеин; ПЦР. Генетика. Фолатный цикл (кровь); ПЦР. Определение специфических маркеров тромбофилии (кровь)
3897,helix.by,Все комплексные исследования,скрининг здоровья,94.36,"Тиреотропный гормон (ТТГ); СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Аланинаминотрансфераза (АЛТ); Альфа-амилаза; Аспартатаминотрансфераза (АСТ); Общий белок; Билирубин общий; Билирубин прямой; Гамма-глутамилтрансфераза (ГГТ); Общий анализ крови (ОАК), автоматизированный; Холестерин; Глюкоза (сыворотка); Мочевина; Мочевая кислота; Триглицериды; Щелочная фосфатаза (ЩФ); Кальций общий; Креатинин; Фосфор неорганический; Лактатдегидрогеназа (ЛДГ); ЛПВП-холестерин (HDL); ЛПНП-холестерин (LDL); C-реактивный белок (CRP); Магний; Гликированный гемоглобин; Натрий ионизированный; Калий ионизированный; Хлор ионизированный; Общий анализ мочи (микроскопия осадка); Общий анализ мочи (физико-химические свойства)"
3898,helix.by,Все комплексные исследования,артериальная гипертензия,151.9,"Тиреотропный гормон (ТТГ); СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Общий анализ крови (ОАК), автоматизированный; Холестерин; Глюкоза (сыворотка); Мочевина; Триглицериды; Креатинин; ЛПВП-холестерин (HDL); ЛПНП-холестерин (LDL); Альдостерон; D-димер; Натрий ионизированный; Калий ионизированный; Хлор ионизированный; Метанефрин (плазма); Ренин активный; Общий анализ мочи (микроскопия осадка); Общий анализ мочи (физико-химические свойства)"
3899,helix.by,Все комплексные исследования,хроническая усталость,140.0,"Тиреотропный гормон (ТТГ); СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Общий витамин D (25-ОН витамин D); HBsAg (австралийский антиген, поверхностный, кол.); Аланинаминотрансфераза (АЛТ); Аспартатаминотрансфераза (АСТ); Общий белок; Билирубин общий; Билирубин прямой; Общий анализ крови (ОАК), автоматизированный; Холестерин; Глюкоза (сыворотка); Мочевина; Щелочная фосфатаза (ЩФ); Кальций общий; Креатинин; ЛПВП-холестерин (HDL); ЛПНП-холестерин (LDL); C-реактивный белок (CRP); Гликированный гемоглобин; Натрий ионизированный; Вирус гепатита С (Anti-HCV), антитела; Калий ионизированный"
3900,helix.by,Все комплексные исследования,субфебрилитет длительное повышение температуры,130.98,"Тиреотропный гормон (ТТГ); СОЭ (метод кинетики агрегации эритроцитов), венозная кровь; Токсоплазма (Toxoplasma gondii), IgМ; Цитомегаловирус, IgМ; UPD. Хламидия трахоматис (Chlamydia trachomatis), IgM; Общий анализ крови (ОАК), автоматизированный; Мочевая кислота; Креатинин; Антистрептолизин-О (АСЛ-О); C-реактивный белок (CRP); UPD. Вирус Эпштейна-Барр, капсидный антиген, VCA, IgM; UPD. Микоплазма пневмония (Mycoplasma pneumoniae), IgМ; Ревматоидный фактор; Вирус гепатита С (Anti-HCV), антитела; UPD. Хламидия пневмония (Chlamydia pneumonia), IgM; Исследование клинического материала на ВИЧ/СПИД; Сифилис, суммарные антитела к Treponema pallidum (ИФА, качеств. опр.)"
3901,helix.by,Все комплексные исследования,интимный женщины,91.68,"ПЦР. Вирус папилломы человека высок. онкоген. риска (соскоб, кач. опред.); ПЦР. Фемофлор-скрин (Биоценоз уроген. тракта, соскоб)"
